seine_id,survey_id,set_number,set_type,time_searching,set_time,lat,lon,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,fish_retained,seine_comments,survey_date,site_id,region,zone,site_name,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,ctd_cast_id,zoop_sample_id,secchi,net_sets,survey_type,survey_comments,sampling_week
DN351,DE251,NA,NA,20,09:27:00,50.022435,-124.916494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-10,D25,DI,E,Twin Islands,"Brett Johnson, Luke Rogers, Sam James",none,0,0,0,NA,NA,NA,NA,NA,QPK690,3,0,standard,NA,May 12
DN352,DE252,NA,NA,36,07:40:00,50.448888,-125.400196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-11,D20,DI,E,Godwin Point,"Luke Rogers, Tim Spesivy, Sam James",light,100,1,5-10,W,NA,NA,NA,NA,QPK691,9.3,0,standard,Scan stopped at 0802 near Godwin Pt and restarted at 0804 in Bickley Bay.,May 12
DN353,DE253,NA,NA,33,09:29:00,50.385637,-125.374951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-11,D21,DI,E,Hemming Bay,"Luke Rogers, Tim Spesivy, Sam James",none,25,1,0.1-5,W,NA,NA,NA,NA,QPK692,12.7,0,standard,NA,May 12
DN354,DE254,NA,NA,26,11:14:00,50.329665,-125.459697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-11,D11,DI,NA,Turn Island,"Luke Rogers, Tim Spesivy, Sam James",none,0,1,5-10,W,NA,NA,NA,NA,QPK693,13,0,standard,"Scan 11:14-11:30 at Turn Isl, 11:36-11:46 at Rock Bay",May 12
DN355,DE255,1,targeted,15,07:28:00,50.023957,-124.914675,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,Saw fish immediately upon site arrival,2016-05-13,D25,DI,E,Twin Islands,"Luke Rogers, Brett Johnson, TIm Spesivy",none,25,0,0.1-5,S,NA,NA,NA,NA,QPK694,2.3,2,standard,Saw fish immediately upon site arrival,May 12
DN356,DE255,2,targeted,10,08:03:00,50.023957,-124.914675,31,400,10,20,10,20,0,0,9,9,NA,NA,1,SEMSP,Yes,Saw fish immediately upon site arrival,2016-05-13,D25,DI,E,Twin Islands,"Luke Rogers, Brett Johnson, TIm Spesivy",none,25,0,0.1-5,S,NA,NA,NA,NA,QPK694,2.3,2,standard,Saw fish immediately upon site arrival,May 12
DN357,DE257,NA,NA,20,13:10:00,49.90799,-125.162322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-13,D26,DI,W,Oyster Bay,"Luke Rogers, Brett Johnson, TIm Spesivy",none,50,1,0.1-5,SE,NA,NA,NA,NA,QPK695,3.2,0,standard,NA,May 12
DN358,DE258,NA,targeted,12,14:00:00,49.9865,-125.162953,30,60,3,3,1,1,2,2,0,0,NA,NA,1,SEMSP,Yes,mortality: 1 unidentified juvenile salmon,2016-05-13,D04,DI,W,Fransisco Point,"Luke Rogers, Brett Johnson, TIm Spesivy",none,75,1,0.1-5,S,NA,NA,NA,NA,QPK696,1.4,1,standard,NA,May 12
DN359,DE259,NA,targeted,10,06:25:00,50.237386,-125.12002,30,200,1,1,1,1,0,0,10,11,NA,NA,1,SEMSP,Yes,NA,2016-05-14,D24,DI,C,Surge Narrows,"Brett Johnson, Luke Rogers, Sam James",none,25,0,0,NA,NA,NA,NA,NA,QPK697,1.5,1,standard,NA,May 12
DN360,DE260,NA,targeted,35,10:35:00,50.32113,-125.040588,2,2,3,3,0,0,1,1,9,9,NA,NA,1,SEMSP,Yes,NA,2016-05-14,D08,DI,W,Calm Channel,"Brett Johnson, Luke Rogers, Sam James",none,50,0,0,NA,NA,NA,NA,NA,QPK698,2,1,standard,NA,May 12
DN361,DE261,NA,targeted,4,13:01:00,50.19304,-125.136573,30,100,2,2,3,3,1,1,10,16,NA,NA,1,SEMSP,Yes,NA,2016-05-14,D07,DI,C,Hoskyn Channel,"Brett Johnson, Luke Rogers, Sam James",none,50,1,0.1-5,NW,NA,NA,NA,NA,QPK699,1.5,1,standard,NA,May 12
DN362,DE262,NA,targeted,71,07:40:00,50.287179,-125.33416,0,0,0,0,0,1,0,2,0,0,NA,NA,NA,SEMSP,No,NA,2016-05-15,D09,DI,C,Okisollo Channel,"Luke Rogers, Tim Spesivy, Sam James",none,100,1,0.1-5,W,NA,NA,NA,NA,QPK700,8.5,1,standard,NA,May 19
DN363,DE263,NA,targeted,16,09:50:00,50.243454,-125.398108,30,700,10,20,10,30,2,2,10,30,NA,NA,1,SEMSP,Yes,NA,2016-05-15,D22,DI,E,McMullen Point,"Luke Rogers, Tim Spesivy, Sam James",none,50,2,5-10,N,NA,NA,NA,NA,QPK701,8.5,1,standard,NA,May 19
DN364,DE264,1,targeted,20,13:40:00,50.208559,-125.355064,0,1000,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,Released fish due to abrasion on net.,2016-05-15,D23,DI,W,Discovery East,"Luke Rogers, Tim Spesivy, Sam James",none,50,1,5-10,N,NA,NA,NA,NA,QPK702,7,2,standard,NA,May 19
DN365,DE264,2,targeted,13,14:20:00,50.208559,-125.355064,0,2,0,9,0,9,0,1,0,0,NA,NA,NA,SEMSP,No,Released fish due to more fish in the area.,2016-05-15,D23,DI,W,Discovery East,"Luke Rogers, Tim Spesivy, Sam James",none,50,1,5-10,N,NA,NA,NA,NA,QPK702,7,2,standard,NA,May 19
DN366,DE266,NA,NA,23,08:15:00,50.348167,-125.455619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,None,2016-05-16,D11,DI,NA,Turn Island,"Brett Johnson, Tim Spesivy, Sam James",none,25,2,5-10,W,NA,NA,NA,NA,QPK703,11.5,0,standard,None,May 19
DN367,DE267,NA,targeted,38,09:50:00,50.393263,-125.373514,30,500,0,0,3,6,0,1,6,9,NA,NA,1,SEMSP,Yes,"Had to end sampling to prevent drifting onto rocks. (Could not sample more CU, HE, or CO)",2016-05-16,D21,DI,E,Hemming Bay,"Brett Johnson, Tim Spesivy, Sam James",none,50,1,0.1-5,W,NA,NA,NA,NA,QPK704,8.1,1,standard,NA,May 19
DN368,DE268,NA,NA,20,12:59:00,50.4512,-125.397111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"2 Scans: 1: Shoal Bay + Godwin Pt (10 min), 2: Bickley Bay (10 min)",2016-05-16,D20,DI,E,Godwin Point,"Brett Johnson, Tim Spesivy, Sam James",none,75,1,5-10,W,NA,NA,NA,NA,QPK705,8.5,0,standard,"2 Scans: 1: Shoal Bay + Godwin Pt (10 min), 2: Bickley Bay (10 min)",May 19
DN369,DE269,1,targeted,22,06:20:00,50.020465,-124.917743,0,2,0,0,0,50,0,0,0,0,NA,NA,NA,SEMSP,No,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",2016-05-18,D25,DI,E,Twin Islands,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,0,0.1-5,SE,NA,NA,NA,NA,QPK706,6.5,2,standard,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",May 19
DN370,DE269,2,targeted,22,06:58:00,50.020465,-124.917743,30,200,3,3,5,10,0,0,0,0,NA,NA,1,SEMSP,Yes,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",2016-05-18,D25,DI,E,Twin Islands,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,0,0.1-5,SE,NA,NA,NA,NA,QPK706,6.5,2,standard,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",May 19
DN371,DE271,NA,NA,25,11:28:00,49.935861,-125.175185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,"1 single slider seen, nothing else",2016-05-18,D26,DI,W,Oyster Bay,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,NA,QPK707,7.5,0,standard,"1 single slider seen, nothing else",May 19
DN372,DE272,2,targeted,27,12:51:00,49.990151,-125.160818,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,Resume search 13:05 after first set.,2016-05-18,D04,DI,W,Fransisco Point,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,5-10,NW,NA,NA,NA,NA,QPK708,7,2,standard,Resume search 13:05 after first set.,May 19
DN373,DE272,1,targeted,27,13:15:00,49.990151,-125.160818,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,set surface activity only recorded once. Unclear which set it's for.,2016-05-18,D04,DI,W,Fransisco Point,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,5-10,NW,NA,NA,NA,NA,QPK708,7,2,standard,Resume search 13:05 after first set.,May 19
DN374,DE274,NA,targeted,25,06:56:00,50.319977,-125.042165,30,100,3,3,8,8,1,1,0,0,NA,NA,1,SEMSP,Yes,NA,2016-05-19,D08,DI,W,Calm Channel,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,NA,QPK709,6,1,standard,NA,May 19
DN375,DE275,NA,targeted,10,10:52:00,50.241361,-125.119113,30,600,10,20,10,20,1,1,0,0,NA,NA,1,SEMSP,Yes,morst in MS222 waste by accident,2016-05-19,D24,DI,C,Surge Narrows,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,5-10,W,NA,NA,NA,NA,QPK710,6,1,standard,NA,May 19
DN376,DE276,NA,targeted,7,14:10:00,50.191099,-125.138578,30,100,10,70,10,70,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-05-19,D07,DI,C,Hoskyn Channel,"Luke Rogers, Sam James, Olivia Gutjahr",light,100,1,0.1-5,N,NA,NA,NA,NA,QPK711,5,1,standard,NA,May 19
DN377,DE277,NA,targeted,4,06:30:00,50.30908,-125.325703,30,600,10,40,10,40,1,1,0,0,NA,NA,1,SEMSP,Yes,YSI did not calibrate this morning- fluctuating readings. Coho neglected and in dry shipper.,2016-05-23,D09,DI,C,Okisollo Channel,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,100,1,0,NA,NA,NA,NA,NA,QPK712,12.3,1,standard,YSI did not calibrate this morning- fluctuating readings. Coho neglected and in dry shipper.,May 26
DN378,DE278,NA,targeted,19,09:30:00,50.274701,-125.377445,30,600,10,100,10,100,0,0,4,4,NA,NA,1,SEMSP,Yes,NA,2016-05-23,D27,DI,E,Granite Point,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,100,1,5-10,NW,NA,NA,NA,NA,QPK713,12,1,standard,NA,May 26
DN379,DE279,1,targeted,45,13:00:00,50.224106,-125.395004,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,First set originally not entered due to no fish in catch. Set surface activity was not recorded for first set.,2016-05-23,D22,DI,E,McMullen Point,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,25,2,10-15,N,NA,NA,NA,NA,QPK714,10.4,2,standard,NA,May 26
DN380,DE279,2,targeted,45,13:25:00,50.224106,-125.395004,30,600,10,60,10,60,7,7,3,3,NA,NA,1,SEMSP,Yes,NA,2016-05-23,D22,DI,E,McMullen Point,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,25,2,10-15,N,NA,NA,NA,NA,QPK714,10.4,2,standard,NA,May 26
DN381,DE281,NA,NA,30,07:15:00,50.348158,-125.455649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-24,D11,DI,NA,Turn Island,"Brett Johnson, Yulia Kuzmenko, Tim Spesivy",none,50,1,0.1-5,NW,NA,NA,NA,NA,QPK715,14.7,0,standard,NA,May 26
DN382,DE282,NA,targeted,33,08:44:00,50.392115,-125.374782,30,500,4,4,4,7,2,3,0,0,NA,NA,1,SEMSP,Yes,NA,2016-05-24,D21,DI,E,Hemming Bay,"Brett Johnson, Yulia Kuzmenko, Tim Spesivy",none,75,1,0.1-5,NW,NA,NA,NA,NA,QPK716,13,1,standard,NA,May 26
DN383,DE283,NA,NA,30,13:14:00,50.462287,-125.36441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-24,D20,DI,E,Godwin Point,"Brett Johnson, Yulia Kuzmenko, Tim Spesivy",none,50,1,0.1-5,NW,NA,NA,NA,NA,QPK717A,10.5,0,standard,NA,May 26
DN384,DE284,1,targeted,42,07:13:00,50.3175,-125.050736,0,3,0,1,0,9,0,1,0,0,NA,NA,NA,SEMSP,No,NA,2016-05-26,D08,DI,W,Calm Channel,"Luke Rogers, Lauren Portner, Sam James",none,50,1,0.1-5,W,NA,NA,NA,NA,QPK717B,7.5,2,standard,NA,May 26
DN385,DE284,2,targeted,42,07:52:00,50.3175,-125.050736,0,2,0,40,0,20,0,2,0,0,NA,NA,NA,SEMSP,No,NA,2016-05-26,D08,DI,W,Calm Channel,"Luke Rogers, Lauren Portner, Sam James",none,50,1,0.1-5,W,NA,NA,NA,NA,QPK717B,7.5,2,standard,NA,May 26
DN386,DE286,NA,NA,20,10:11:00,50.238058,-125.117858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-26,D24,DI,C,Surge Narrows,"Luke Rogers, Lauren Portner, Sam James",none,100,1,0.1-5,NW,NA,NA,NA,NA,QPK718,7,0,standard,NA,May 26
DN387,DE287,NA,targeted,5,11:06:00,50.190737,-125.143169,30,600,10,80,10,80,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-05-26,D07,DI,C,Hoskyn Channel,"Luke Rogers, Lauren Portner, Sam James",none,100,1,0.1-5,N,NA,NA,NA,NA,QPK719,4,1,standard,NA,May 26
DN388,DE288,NA,targeted,9,07:00:00,50.243773,-125.397476,30,400,10,40,8,20,0,0,0,1,NA,NA,1,SEMSP,Yes,NA,2016-05-27,D22,DI,E,McMullen Point,"Luke Rogers, Lauren Portner, Sam James",none,75,1,10-15,NW,NA,NA,NA,NA,QPK720,12,1,standard,appr. 2 ml of zooplankton sample was lost,May 26
DN389,DE289,NA,NA,22,10:44:00,50.274454,-125.377924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-05-27,D27,DI,E,Granite Point,"Luke Rogers, Lauren Portner, Sam James",none,50,2,10-15,NW,NA,NA,NA,NA,QPK721,14.5,0,standard,NA,May 26
DN390,DE290,1,targeted,5,11:30:00,50.304166,-125.333511,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,"Caught net on bottom, abandoned set to free net.",2016-05-27,D09,DI,C,Okisollo Channel,"Luke Rogers, Lauren Portner, Sam James",none,75,1,5-10,NW,NA,NA,NA,NA,QPK722,10.5,2,standard,"Caught net on bottom, abandoned set to free net.",May 26
DN391,DE290,2,targeted,5,12:32:00,50.304166,-125.333511,30,200,9,9,10,13,0,0,4,4,NA,NA,1,SEMSP,Yes,NA,2016-05-27,D09,DI,C,Okisollo Channel,"Luke Rogers, Lauren Portner, Sam James",none,75,1,5-10,NW,NA,NA,NA,NA,QPK722,10.5,2,standard,"Caught net on bottom, abandoned set to free net.",May 26
DN392,DE292,NA,targeted,0,07:47:00,50.308769,-125.326765,30,200,3,3,10,60,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-01,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Mirko Diaz",none,100,1,0.1-5,NW,NA,NA,NA,NA,QPK723,11.5,1,standard,NA,June 2
DN393,DE293,NA,targeted,0,10:50:00,50.274055,-125.328828,30,1000,10,100,10,100,1,2,10,13,NA,NA,1,SEMSP,Yes,NA,2016-06-01,D27,DI,E,Granite Point,"Brett Johnson, Luke Rogers, Mirko Diaz",none,50,1,0.1-5,NW,NA,NA,NA,NA,QPK724,14,1,standard,Starting to use 64 um sieved filter for zooplankton preservation,June 2
DN394,DE294,NA,targeted,2,14:35:00,50.24565,-125.396035,30,50,10,100,10,10,0,0,0,0,NA,NA,1,SEMSP,Yes,First dayaltering search time method. First day with altered set/site-wide surface activity,2016-06-01,D22,DI,E,McMullen Point,"Brett Johnson, Luke Rogers, Mirko Diaz",none,100,1,0.1-5,NW,NA,NA,NA,NA,QPK725,15,1,standard,First dayaltering search time method. First day with altered set/site-wide surface activity,June 2
DN395,DE295,NA,targeted,7,07:17:00,50.347739,-125.45463,30,400,4,4,10,100,0,0,3,3,NA,NA,1,SEMSP,Yes,Boat/Net pushed around in current while maneuvering boat into ssafe position. Significant scale loss. Fish may not be suitable for sea lice enumeration.,2016-06-02,D11,DI,NA,Turn Island,"Brett Johnson, Tim Spesivy, Sam James",none,75,1,0,NA,NA,NA,NA,NA,QPK726,13.5,1,standard,NA,June 2
DN396,DE296,NA,targeted,5,10:38:00,50.386065,-125.376067,30,200,6,6,10,200,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-02,D21,DI,E,Hemming Bay,"Brett Johnson, Tim Spesivy, Sam James",none,75,0,0,NA,NA,NA,NA,NA,QPK727,9,1,standard,NA,June 2
DN397,DE297,NA,targeted,5,14:39:00,50.462513,-125.368231,30,300,4,100,3,80,0,0,0,1,NA,NA,1,SEMSP,Yes,NA,2016-06-02,D20,DI,E,Godwin Point,"Brett Johnson, Tim Spesivy, Sam James",light,100,1,0.1-5,SE,NA,NA,NA,NA,QPK728,8.5,1,standard,NA,June 2
DN398,DE298,NA,NA,27,07:17:00,50.319834,-125.042363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-03,D08,DI,W,Calm Channel,"Luke Rogers, Sam James, Mirko Diaz",none,100,1,0.1-5,NE,NA,NA,NA,NA,QPK729,8,0,standard,NA,June 2
DN399,DE299,NA,targeted,3,08:21:00,50.239953,-125.126574,30,200,10,200,10,200,1,1,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-03,D24,DI,C,Surge Narrows,"Luke Rogers, Sam James, Mirko Diaz",none,100,1,0.1-5,NE,NA,NA,NA,NA,QPK730,9.8,1,standard,NA,June 2
DN400,DE300,NA,targeted,4,12:45:00,50.190887,-125.143416,30,600,10,100,10,100,1,2,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-03,D07,DI,C,Hoskyn Channel,"Luke Rogers, Sam James, Mirko Diaz",none,100,1,0.1-5,N,NA,NA,NA,NA,QPK731,9.3,1,standard,NA,June 2
DN401,DE301,NA,targeted,1,08:25:00,50.30436,-125.332956,30,80,0,0,10,15,0,0,0,0,NA,NA,1,SEMSP,Yes,"Visual estimate of catch: 80 sockeye, 5 chum, 3 chinook. Census of catch (milk jug scoop): 82 sockeye, 8 chum, 3 chinook.Total abundance estimate: B: 110, L: 80, M: 60",2016-06-07,D09,DI,C,Okisollo Channel,"Brett Johnson, Sam James, Luke Rogers, Mirko Diaz",none,25,1,0.1-5,NW,NA,NA,NA,NA,QPK732,11.5,1,standard,"Set concurrent with Chrys Set (Nordic Queen), Lenora set (Beach Seine 1), and Stephane Transects (Pellesi).",June 9
DN402,DE302,NA,targeted,4,13:10:00,50.242671,-125.398265,30,570,10,36,10,80,1,2,10,16,NA,NA,1,SEMSP,Yes,"Counted fish individually as they swam over the corks during release process for more precise enumeration. Numbers on reverse of data sheet. Enumerated numbers was conducted after sampling and does not include sampled fish. Sockeye: 537, chum: 71, pink: 36, coho: 1, herring: 6",2016-06-07,D22,DI,E,McMullen Point,"Luke Rogers, Sam James, Mirko Diaz",none,0,2,5-10,N,NA,NA,NA,NA,QPK733,12.5,1,standard,NA,June 9
DN403,DE303,NA,targeted,4,06:40:00,50.347862,-125.455554,30,400,10,100,10,100,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-08,D11,DI,NA,Turn Island,"Luke Rogers, Tim Spesivy, Shannon Mendt",none,100,1,0.1-5,W,NA,NA,NA,NA,QPK734,13,1,standard,NA,June 9
DN404,DE304,NA,NA,20,09:57:00,50.389498,-125.369949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-08,D21,DI,E,Hemming Bay,"Luke Rogers, Tim Spesivy, Shannon Mendt",none,75,1,0.1-5,SW,NA,NA,NA,NA,QPK735,14.5,0,standard,NA,June 9
DN405,DE305,1,targeted,17,11:45:00,50.461604,-125.368943,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,No fish in first set.,2016-06-08,D20,DI,E,Godwin Point,"Luke Rogers, Tim Spesivy, Shannon Mendt",none,100,1,0.1-5,NW,NA,NA,NA,NA,QPK736,8.5,2,standard,No fish in first set.,June 9
DN406,DE305,2,targeted,17,12:00:00,50.461604,-125.368943,30,100,10,50,10,50,1,1,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-08,D20,DI,E,Godwin Point,"Luke Rogers, Tim Spesivy, Shannon Mendt",none,100,1,0.1-5,NW,NA,NA,NA,NA,QPK736,8.5,2,standard,No fish in first set.,June 9
DN407,DE307,NA,targeted,2,07:00:00,50.31794,-125.050807,0,0,10,26,10,40,1,1,1,1,NA,NA,1,SEMSP,Yes,NA,2016-06-09,D08,DI,W,Calm Channel,"Brett Johnson, Tim Spesivy, Shannon Mendt",none,100,2,0.1-5,NW,NA,NA,NA,NA,QPK737,6.5,1,standard,NA,June 9
DN408,DE308,NA,targeted,1,10:30:00,50.190683,-125.143138,30,80,10,60,4,100,0,0,0,0,NA,NA,1,SEMSP,Yes,"Fish became unhappy in net, released before able to take all 10 chum samples",2016-06-09,D07,DI,C,Hoskyn Channel,"Brett Johnson, Tim Spesivy, Shannon Mendt",none,100,1,0.1-5,S,NA,NA,NA,NA,QPK738,4.5,1,standard,NA,June 9
DN409,DE309,NA,NA,7,13:24:00,49.99628,-125.153277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-09,D04,DI,W,Fransisco Point,"Brett Johnson, Tim Spesivy, Shannon Mendt",none,25,3,10-15,SE,NA,NA,NA,NA,QPK739,5.5,0,standard,High wind and swell,June 9
DN410,DE310,1,targeted,0,06:35:00,50.021998,-124.916211,0,0,0,0,0,10,0,1,0,0,NA,NA,NA,SEMSP,No,NA,2016-06-11,D25,DI,E,Twin Islands,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",light,100,0,0,NA,NA,NA,NA,NA,QPK740,5.5,2,standard,NA,June 9
DN411,DE310,2,targeted,0,07:05:00,50.021998,-124.916211,1,1,8,10,5,6,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-11,D25,DI,E,Twin Islands,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",light,100,0,0,NA,NA,NA,NA,NA,QPK740,5.5,2,standard,NA,June 9
DN412,DE312,NA,NA,6,08:29:00,49.917424,-125.164588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-11,D26,DI,W,Oyster Bay,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",none,100,0,0.1-5,N,NA,NA,NA,NA,QPK741,7.5,0,standard,NA,June 9
DN413,DE313,NA,NA,30,09:42:00,49.996293,-125.146925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-11,D04,DI,W,Fransisco Point,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",none,100,0,0.1-5,N,NA,NA,NA,NA,QPK742,5.3,0,standard,NA,June 9
DN414,DE314,NA,NA,25,08:08:00,50.462143,-125.364742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-13,D20,DI,E,Godwin Point,"Luke Rogers, Brett Johnson, Brianna Knowles",none,100,1,0.1-5,W,NA,NA,NA,NA,QPK743,11,0,standard,NA,June 16
DN415,DE315,NA,targeted,40,09:50:00,50.391225,-125.365332,15,15,10,100,9,80,0,0,0,0,NA,NA,1,SEMSP,Yes,NA,2016-06-13,D21,DI,E,Hemming Bay,"Luke Rogers, Brett Johnson, Brianna Knowles",none,100,1,0.1-5,NE,NA,NA,NA,NA,QPK744,11,1,standard,NA,June 16
DN416,DE316,NA,NA,30,13:15:00,50.348144,-125.455654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No,NA,2016-06-13,D11,DI,NA,Turn Island,"Luke Rogers, Brett Johnson, Brianna Knowles",light,100,1,0.1-5,NW,NA,NA,NA,NA,QPK745,11.5,0,standard,NA,June 16
DN417,DE317,1,random,NA,06:34:00,50.305971,-125.334369,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,random blind set thus no other data collected,2016-06-14,D09,DI,C,Okisollo Channel,"Luke Rogers, Brianna Knowles, Sam James",NA,NA,NA,NA,NA,NA,NA,NA,NA,QPK747,NA,3,standard,random blind set thus no other data collected,June 16
DN418,DE317,2,random,NA,06:59:00,50.305971,-125.334369,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,random blind set thus no other data collected,2016-06-14,D09,DI,C,Okisollo Channel,"Luke Rogers, Brianna Knowles, Sam James",NA,NA,NA,NA,NA,NA,NA,NA,NA,QPK747,NA,3,standard,random blind set thus no other data collected,June 16
DN419,DE317,3,random,NA,07:40:00,50.305971,-125.334369,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,No,random blind set thus no other data collected,2016-06-14,D09,DI,C,Okisollo Channel,"Luke Rogers, Brianna Knowles, Sam James",NA,NA,NA,NA,NA,NA,NA,NA,NA,QPK747,NA,3,standard,random blind set thus no other data collected,June 16
DN420,DE320,NA,targeted,11,08:47:00,50.235322,-125.39888,30,200,10,400,10,400,0,0,0,0,NA,NA,1,SEMSP,Yes,mort due to miscount,2016-06-14,D22,DI,E,McMullen Point,"Luke Rogers, Brianna Knowles, Sam James",none,25,1,0.1-5,SE,NA,NA,NA,NA,QPK746,11,1,standard,NA,June 16
DN421,DE321,NA,targeted,2,11:58:00,50.275083,-125.381356,6,6,10,500,10,20,0,0,0,0,NA,NA,1,SEMSP,Yes,mort due to miscount. DS00996 clip removed because it was a pink not a sockeye.,2016-06-14,D27,DI,E,Granite Point,"Luke Rogers, Brianna Knowles, Sam James",none,100,1,0.1-5,SE,NA,NA,NA,NA,QPK748,12.5,1,standard,NA,June 16
DN422,DE322,NA,targeted,3,14:20:00,50.307203,-125.332605,30,100,10,100,10,200,0,0,0,0,NA,NA,1,SEMSP,Yes,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",2016-06-14,D09,DI,C,Okisollo Channel,"Luke Rogers, Brianna Knowles, Sam James",none,50,1,0.1-5,S,NA,NA,NA,NA,NA,11,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",June 16
