ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U298,scale,BSC12-32,BSC12,32,BSC12-32,NA,collected,Dry,N,NA,NA,298
U299,scale,BSC12-33,BSC12,33,BSC12-33,NA,collected,Dry,N,NA,NA,299
U300,scale,BSC12-34,BSC12,34,BSC12-34,NA,collected,Dry,N,NA,NA,300
U301,scale,BSC13-26,BSC13,26,BSC13-26,NA,collected,Dry,N,NA,NA,301
U302,scale,BSC13-27,BSC13,27,BSC13-27,NA,collected,Dry,N,NA,NA,302
U303,scale,BSC13-28,BSC13,28,BSC13-28,NA,collected,Dry,N,NA,NA,303
U304,scale,BSC13-29,BSC13,29,BSC13-29,NA,collected,Dry,N,NA,NA,304
U305,scale,BSC13-30,BSC13,30,BSC13-30,NA,collected,Dry,N,NA,NA,305
U306,scale,BSC13-31,BSC13,31,BSC13-31,NA,collected,Dry,N,NA,NA,306
U307,scale,BSC13-32,BSC13,32,BSC13-32,NA,collected,Dry,N,NA,NA,307
U308,scale,BSC13-33,BSC13,33,BSC13-33,NA,collected,Dry,N,NA,NA,308
U309,scale,BSC13-34,BSC13,34,BSC13-34,NA,collected,Dry,N,NA,NA,309
U310,scale,BSC13-35,BSC13,35,BSC13-35,NA,collected,Dry,N,NA,NA,310
U311,scale,BSC11-22,BSC11,22,BSC11-22,NA,collected,Dry,N,NA,NA,311
U312,scale,BSC11-23,BSC11,23,BSC11-23,NA,collected,Dry,N,NA,NA,312
U313,scale,BSC11-24,BSC11,24,BSC11-24,NA,collected,Dry,N,NA,NA,313
U315,scale,BSC11-26,BSC11,26,BSC11-26,NA,collected,Dry,N,NA,NA,315
U316,scale,BSC11-27,BSC11,27,BSC11-27,NA,collected,Dry,N,NA,NA,316
U317,scale,BSC11-28,BSC11,28,BSC11-28,NA,collected,Dry,N,NA,NA,317
U318,scale,BSC11-29,BSC11,29,BSC11-29,NA,collected,Dry,N,NA,NA,318
U319,scale,BSC11-30,BSC11,30,BSC11-30,NA,collected,Dry,N,NA,NA,319
U320,scale,BSC11-31,BSC11,31,BSC11-31,NA,collected,Dry,N,NA,NA,320
U321,scale,BSC5-29,BSC5,29,BSC5-29,NA,collected,Dry,N,NA,NA,321
U322,scale,BSC5-30,BSC5,30,BSC5-30,NA,collected,Dry,N,NA,NA,322
U323,scale,BSC5-31,BSC5,31,BSC5-31,NA,collected,Dry,N,NA,NA,323
U324,scale,BSC5-32,BSC5,32,BSC5-32,NA,collected,Dry,N,NA,NA,324
U325,scale,BSC5-33,BSC5,33,BSC5-33,NA,collected,Dry,N,NA,NA,325
U326,scale,BSC5-34,BSC5,34,BSC5-34,NA,collected,Dry,N,NA,NA,326
U327,scale,BSC5-35,BSC5,35,BSC5-35,NA,collected,Dry,N,NA,NA,327
U328,scale,BSC5-37,BSC5,37,BSC5-37,NA,collected,Dry,N,NA,NA,328
U329,scale,BSC5-39,BSC5,39,BSC5-39,NA,collected,Dry,N,NA,NA,329
U330,scale,BSC5-40,BSC5,40,BSC5-40,NA,collected,Dry,N,NA,NA,330
U331,scale,BSC12-35,BSC12,35,BSC12-35,NA,collected,Dry,N,NA,NA,331
U332,scale,BSC12-36,BSC12,36,BSC12-36,NA,collected,Dry,N,NA,NA,332
U333,scale,BSC12-37,BSC12,37,BSC12-37,NA,collected,Dry,N,NA,NA,333
U334,scale,BSC12-38,BSC12,38,BSC12-38,NA,collected,Dry,N,NA,NA,334
U335,scale,BSC12-39,BSC12,39,BSC12-39,NA,collected,Dry,N,NA,NA,335
U336,scale,BSC12-40,BSC12,40,BSC12-40,NA,collected,Dry,N,NA,NA,336
U337,scale,BSC12-41,BSC12,41,BSC12-41,NA,collected,Dry,N,NA,NA,337
U338,scale,BSC12-42,BSC12,42,BSC12-42,NA,collected,Dry,N,NA,NA,338
U339,scale,BSC12-43,BSC12,43,BSC12-43,NA,collected,Dry,N,NA,NA,339
U340,scale,BSC12-44,BSC12,44,BSC12-44,NA,collected,Dry,N,NA,NA,340
U341,scale,BSC13-36,BSC13,36,BSC13-36,NA,collected,Dry,N,NA,NA,341
U342,scale,BSC13-37,BSC13,37,BSC13-37,NA,collected,Dry,N,NA,NA,342
U343,scale,BSC13-38,BSC13,38,BSC13-38,NA,collected,Dry,N,NA,NA,343
U345,scale,BSC13-39,BSC13,39,BSC13-39,NA,collected,Dry,N,NA,NA,345
U346,scale,BSC13-40,BSC13,40,BSC13-40,NA,collected,Dry,N,NA,NA,346
U347,scale,BSC13-41,BSC13,41,BSC13-41,NA,collected,Dry,N,NA,NA,347
U348,scale,BSC13-42,BSC13,42,BSC13-42,NA,collected,Dry,N,NA,NA,348
U349,scale,BSC13-43,BSC13,43,BSC13-43,NA,collected,Dry,N,NA,NA,349
U350,scale,BSC13-44,BSC13,44,BSC13-44,NA,collected,Dry,N,NA,NA,350
U351,scale,BSC11-32,BSC11,32,BSC11-32,NA,collected,Dry,N,NA,NA,351
U352,scale,BSC11-33,BSC11,33,BSC11-33,NA,collected,Dry,N,NA,NA,352
U353,scale,BSC11-34,BSC11,34,BSC11-34,NA,collected,Dry,N,NA,NA,353
U354,scale,BSC11-35,BSC11,35,BSC11-35,NA,collected,Dry,N,NA,NA,354
U355,scale,BSC11-36,BSC11,36,BSC11-36,NA,collected,Dry,N,NA,NA,355
U356,scale,BSC11-37,BSC11,37,BSC11-37,NA,collected,Dry,N,NA,NA,356
U357,scale,BSC11-38,BSC11,38,BSC11-38,NA,collected,Dry,N,NA,NA,357
U358,scale,BSC11-39,BSC11,39,BSC11-39,NA,collected,Dry,N,NA,NA,358
U359,scale,BSC11-40,BSC11,40,BSC11-40,NA,collected,Dry,N,NA,NA,359
U360,scale,BSC11-41,BSC11,41,BSC11-41,NA,collected,Dry,N,NA,NA,360
U361,scale,BSC12-45,BSC12,45,BSC12-45,NA,collected,Dry,N,NA,NA,361
U362,scale,BSC12-46,BSC12,46,BSC12-46,NA,collected,Dry,N,NA,NA,362
U363,scale,BSC12-47,BSC12,47,BSC12-47,NA,collected,Dry,N,NA,NA,363
U364,scale,BSC12-48,BSC12,48,BSC12-48,NA,collected,Dry,N,NA,NA,364
U365,scale,BSC12-49,BSC12,49,BSC12-49,NA,collected,Dry,N,NA,NA,365
U366,scale,BSC12-50,BSC12,50,BSC12-50,NA,collected,Dry,N,NA,NA,366
U367,scale,BSC14-1,BSC14,1,BSC14-1,NA,collected,Dry,N,NA,NA,367
U368,scale,BSC14-2,BSC14,2,BSC14-2,NA,collected,Dry,N,NA,NA,368
U369,scale,BSC14-3,BSC14,3,BSC14-3,NA,collected,Dry,N,NA,NA,369
U370,scale,BSC14-4,BSC14,4,BSC14-4,NA,collected,Dry,N,NA,NA,370
U371,scale,BSC13-45,BSC13,45,BSC13-45,NA,collected,Dry,N,NA,NA,371
U372,scale,BSC13-46-47,BSC13,46-47,BSC13-46-47,NA,collected,Dry,N,NA,NA,372
U373,scale,BSC13-48,BSC13,48,BSC13-48,NA,collected,Dry,N,NA,NA,373
U374,scale,BSC13-49,BSC13,49,BSC13-49,NA,collected,Dry,N,NA,NA,374
U375,scale,BSC13-50,BSC13,50,BSC13-50,NA,collected,Dry,N,NA,NA,375
U376,scale,BSC15-1,BSC15,1,BSC15-1,NA,collected,Dry,N,NA,NA,376
U377,scale,BSC15-2,BSC15,2,BSC15-2,NA,collected,Dry,N,NA,NA,377
U378,scale,BSC15-3,BSC15,3,BSC15-3,NA,collected,Dry,N,NA,NA,378
U379,scale,BSC15-4,BSC15,4,BSC15-4,NA,collected,Dry,N,NA,NA,379
U380,scale,BSC15-5,BSC15,5,BSC15-5,NA,collected,Dry,N,NA,NA,380
U381,scale,BSC11-42,BSC11,42,BSC11-42,NA,collected,Dry,N,NA,NA,381
U382,scale,BSC11-43,BSC11,43,BSC11-43,NA,collected,Dry,N,NA,NA,382
U383,scale,BSC11-44,BSC11,44,BSC11-44,NA,collected,Dry,N,NA,NA,383
U384,scale,BSC11-45,BSC11,45,BSC11-45,NA,collected,Dry,N,NA,NA,384
U385,scale,BSC11-46,BSC11,46,BSC11-46,NA,collected,Dry,N,NA,NA,385
U386,scale,BSC11-47,BSC11,47,BSC11-47,NA,collected,Dry,N,NA,NA,386
U387,scale,BSC11-48,BSC11,48,BSC11-48,NA,collected,Dry,N,NA,NA,387
U388,scale,BSC11-49,BSC11,49,BSC11-49,NA,collected,Dry,N,NA,NA,388
U389,scale,BSC11-50,BSC11,50,BSC11-50,NA,collected,Dry,N,NA,NA,389
U390,scale,BSC10-1,BSC10,1,BSC10-1,NA,collected,Dry,N,NA,NA,390
U391,scale,BSC14-5,BSC14,5,BSC14-5,NA,collected,Dry,N,NA,NA,391
U392,scale,BSC14-6,BSC14,6,BSC14-6,NA,collected,Dry,N,NA,NA,392
U393,scale,BSC14-7,BSC14,7,BSC14-7,NA,collected,Dry,N,NA,NA,393
U394,scale,BSC14-8,BSC14,8,BSC14-8,NA,collected,Dry,N,NA,NA,394
U395,scale,BSC14-9,BSC14,9,BSC14-9,NA,collected,Dry,N,NA,NA,395
U396,scale,BSC14-10,BSC14,10,BSC14-10,NA,collected,Dry,N,NA,NA,396
U397,scale,BSC14-11,BSC14,11,BSC14-11,NA,collected,Dry,N,NA,NA,397
U398,scale,BSC14-12,BSC14,12,BSC14-12,NA,collected,Dry,N,NA,NA,398
U399,scale,BSC14-13,BSC14,13,BSC14-13,NA,collected,Dry,N,NA,NA,399
U400,scale,BSC14-14,BSC14,14,BSC14-14,NA,collected,Dry,N,NA,NA,400
U401,scale,BSC15-6,BSC15,6,BSC15-6,NA,collected,Dry,N,NA,NA,401
U402,scale,BSC5-36,BSC5,36,BSC5-36,NA,collected,Dry,N,NA,NA,402
U403,scale,BSC15-7,BSC15,7,BSC15-7,NA,collected,Dry,N,NA,NA,403
U404,scale,BSC15-8,BSC15,8,BSC15-8,NA,collected,Dry,N,NA,NA,404
U405,scale,BSC15-9,BSC15,9,BSC15-9,NA,collected,Dry,N,NA,NA,405
U406,scale,BSC14-38,BSC14,38,BSC14-38,NA,collected,Dry,N,NA,NA,406
U407,scale,BSC15-12,BSC15,12,BSC15-12,NA,collected,Dry,N,NA,NA,407
U408,scale,BSC14-39,BSC14,39,BSC14-39,NA,collected,Dry,N,NA,NA,408
U409,scale,BSC15-15,BSC15,15,BSC15-15,NA,collected,Dry,N,NA,NA,409
U410,scale,BSC15-17,BSC15,17,BSC15-17,NA,collected,Dry,N,NA,NA,410
U411,scale,BSC10-2,BSC10,2,BSC10-2,NA,collected,Dry,N,NA,NA,411
U412,scale,BSC10-3,BSC10,3,BSC10-3,NA,collected,Dry,N,NA,NA,412
U413,scale,BSC10-4,BSC10,4,BSC10-4,NA,collected,Dry,N,NA,NA,413
U414,scale,BSC10-5,BSC10,5,BSC10-5,NA,collected,Dry,N,NA,NA,414
U415,scale,BSC10-6,BSC10,6,BSC10-6,NA,collected,Dry,N,NA,NA,415
U416,scale,BSC10-7,BSC10,7,BSC10-7,NA,collected,Dry,N,NA,NA,416
U417,scale,BSC10-8,BSC10,8,BSC10-8,NA,collected,Dry,N,NA,NA,417
U418,scale,BSC10-9,BSC10,9,BSC10-9,NA,collected,Dry,N,NA,NA,418
U419,scale,BSC10-10,BSC10,10,BSC10-10,NA,collected,Dry,N,NA,NA,419
U420,scale,BSC10-11,BSC10,11,BSC10-11,NA,collected,Dry,N,NA,NA,420
U421,scale,BSC14-15,BSC14,15,BSC14-15,NA,collected,Dry,N,NA,NA,421
U422,scale,BSC14-16,BSC14,16,BSC14-16,NA,collected,Dry,N,NA,NA,422
U423,scale,BSC14-17,BSC14,17,BSC14-17,NA,collected,Dry,N,NA,NA,423
U424,scale,BSC14-18,BSC14,18,BSC14-18,NA,collected,Dry,N,NA,NA,424
U425,scale,BSC14-19,BSC14,19,BSC14-19,NA,collected,Dry,N,NA,NA,425
U426,scale,BSC14-20,BSC14,20,BSC14-20,NA,collected,Dry,N,NA,NA,426
U427,scale,BSC14-21,BSC14,21,BSC14-21,NA,collected,Dry,N,NA,NA,427
U428,scale,BSC14-22,BSC14,22,BSC14-22,NA,collected,Dry,N,NA,NA,428
U429,scale,BSC14-23,BSC14,23,BSC14-23,NA,collected,Dry,N,NA,NA,429
U430,scale,BSC14-24,BSC14,24,BSC14-24,NA,collected,Dry,N,NA,NA,430
U431,scale,BSC10-12,BSC10,12,BSC10-12,NA,collected,Dry,N,NA,NA,431
U432,scale,BSC10-13,BSC10,13,BSC10-13,NA,collected,Dry,N,NA,NA,432
U433,scale,BSC10-14,BSC10,14,BSC10-14,NA,collected,Dry,N,NA,NA,433
U434,scale,BSC10-15,BSC10,15,BSC10-15,NA,collected,Dry,N,NA,NA,434
U435,scale,BSC10-16,BSC10,16,BSC10-16,NA,collected,Dry,N,NA,NA,435
U436,scale,BSC10-17,BSC10,17,BSC10-17,NA,collected,Dry,N,NA,NA,436
U437,scale,BSC10-18,BSC10,18,BSC10-18,NA,collected,Dry,N,NA,NA,437
U438,scale,BSC10-19,BSC10,19,BSC10-19,NA,collected,Dry,N,NA,NA,438
U439,scale,BSC10-20,BSC10,20,BSC10-20,NA,collected,Dry,N,NA,NA,439
U440,scale,BSC10-21,BSC10,21,BSC10-21,NA,collected,Dry,N,NA,NA,440
U441,scale,BSC14-25,BSC14,25,BSC14-25,NA,collected,Dry,N,NA,NA,441
U442,scale,BSC14-26,BSC14,26,BSC14-26,NA,collected,Dry,N,NA,NA,442
U443,scale,BSC14-27,BSC14,27,BSC14-27,NA,collected,Dry,N,NA,NA,443
U444,scale,BSC14-28,BSC14,28,BSC14-28,NA,collected,Dry,N,NA,NA,444
U445,scale,BSC14-29,BSC14,29,BSC14-29,NA,collected,Dry,N,NA,NA,445
U446,scale,BSC14-30,BSC14,30,BSC14-30,NA,collected,Dry,N,NA,NA,446
U447,scale,BSC14-31,BSC14,31,BSC14-31,NA,collected,Dry,N,NA,NA,447
U448,scale,BSC14-32,BSC14,32,BSC14-32,NA,collected,Dry,N,NA,NA,448
U449,scale,BSC14-33,BSC14,33,BSC14-33,NA,collected,Dry,N,NA,NA,449
U450,scale,BSC14-34,BSC14,34,BSC14-34,NA,collected,Dry,N,NA,NA,450
U451,scale,BSC10-22,BSC10,22,BSC10-22,NA,collected,Dry,N,NA,NA,451
U452,scale,BSC10-23,BSC10,23,BSC10-23,NA,collected,Dry,N,NA,NA,452
U453,scale,BSC10-24,BSC10,24,BSC10-24,NA,collected,Dry,N,NA,NA,453
U454,scale,BSC10-25,BSC10,25,BSC10-25,NA,collected,Dry,N,NA,NA,454
U455,scale,BSC10-26,BSC10,26,BSC10-26,NA,collected,Dry,N,NA,NA,455
U456,scale,BSC10-27,BSC10,27,BSC10-27,NA,collected,Dry,N,NA,NA,456
U457,scale,BSC10-28,BSC10,28,BSC10-28,NA,collected,Dry,N,NA,NA,457
U458,scale,BSC10-29,BSC10,29,BSC10-29,NA,collected,Dry,N,NA,NA,458
U459,scale,BSC10-30,BSC10,30,BSC10-30,NA,collected,Dry,N,NA,NA,459
U460,scale,BSC10-31,BSC10,31,BSC10-31,NA,collected,Dry,N,NA,NA,460
U461,scale,BSC14-35,BSC14,35,BSC14-35,NA,collected,Dry,N,NA,NA,461
U462,scale,BSC14-36,BSC14,36,BSC14-36,NA,collected,Dry,N,NA,NA,462
U463,scale,BSC14-37,BSC14,37,BSC14-37,NA,collected,Dry,N,NA,NA,463
U464,scale,BSC15-10,BSC15,10,BSC15-10,NA,collected,Dry,N,NA,NA,464
U465,scale,BSC15-11,BSC15,11,BSC15-11,NA,collected,Dry,N,NA,NA,465
U466,scale,BSC15-13,BSC15,13,BSC15-13,NA,collected,Dry,N,NA,NA,466
U467,scale,BSC15-14,BSC15,14,BSC15-14,NA,collected,Dry,N,NA,NA,467
U468,scale,BSC15-16,BSC15,16,BSC15-16,NA,collected,Dry,N,NA,NA,468
U469,scale,BSC15-18,BSC15,18,BSC15-18,NA,collected,Dry,N,NA,NA,469
U470,scale,BSC14-40,BSC14,40,BSC14-40,NA,collected,Dry,N,NA,NA,470
U471,scale,BSC27-19,BSC27,19,BSC27-19,NA,collected,Dry,N,NA,NA,471
U472,scale,BSC27-20,BSC27,20,BSC27-20,NA,collected,Dry,N,NA,NA,472
U473,scale,BSC27-21,BSC27,21,BSC27-21,NA,collected,Dry,N,NA,NA,473
U474,scale,BSC27-22,BSC27,22,BSC27-22,NA,collected,Dry,N,NA,NA,474
U475,scale,BSC27-23,BSC27,23,BSC27-23,NA,collected,Dry,N,NA,NA,475
U476,scale,BSC27-24,BSC27,24,BSC27-24,NA,collected,Dry,N,NA,NA,476
U477,scale,BSC27-25,BSC27,25,BSC27-25,NA,collected,Dry,N,NA,NA,477
U478,scale,BSC27-26,BSC27,26,BSC27-26,NA,collected,Dry,N,NA,NA,478
U479,scale,BSC27-27,BSC27,27,BSC27-27,NA,collected,Dry,N,NA,NA,479
U480,scale,BSC27-28,BSC27,28,BSC27-28,NA,collected,Dry,N,NA,NA,480
U481,scale,BSC15-21,BSC15,21,BSC15-21,NA,collected,Dry,N,NA,NA,481
U482,scale,BSC15-22,BSC15,22,BSC15-22,NA,collected,Dry,N,NA,NA,482
U483,scale,BSC15-24,BSC15,24,BSC15-24,NA,collected,Dry,N,NA,NA,483
U484,scale,BSC15-26,BSC15,26,BSC15-26,NA,collected,Dry,N,NA,NA,484
U485,scale,BSC14-41,BSC14,41,BSC14-41,NA,collected,Dry,N,NA,NA,485
U486,scale,BSC14-42,BSC14,42,BSC14-42,NA,collected,Dry,N,NA,NA,486
U487,scale,BSC15-29,BSC15,29,BSC15-29,NA,collected,Dry,N,NA,NA,487
U488,scale,BSC15-31,BSC15,31,BSC15-31,NA,collected,Dry,N,NA,NA,488
U489,scale,BSC15-32,BSC15,32,BSC15-32,NA,collected,Dry,N,NA,NA,489
U490,scale,BSC15-34,BSC15,34,BSC15-34,NA,collected,Dry,N,NA,NA,490
U491,scale,BSC15-19,BSC15,19,BSC15-19,NA,collected,Dry,N,NA,NA,491
U492,scale,BSC15-20,BSC15,20,BSC15-20,NA,collected,Dry,N,NA,NA,492
U493,scale,BSC15-23,BSC15,23,BSC15-23,NA,collected,Dry,N,NA,NA,493
U494,scale,BSC15-25,BSC15,25,BSC15-25,NA,collected,Dry,N,NA,NA,494
U495,scale,BSC15-27,BSC15,27,BSC15-27,NA,collected,Dry,N,NA,NA,495
U496,scale,BSC5-38,BSC5,38,BSC5-38,NA,collected,Dry,N,NA,NA,496
U497,scale,BSC15-28,BSC15,28,BSC15-28,NA,collected,Dry,N,NA,NA,497
U498,scale,BSC15-30,BSC15,30,BSC15-30,NA,collected,Dry,N,NA,NA,498
U499,scale,BSC15-33,BSC15,33,BSC15-33,NA,collected,Dry,N,NA,NA,499
U500,scale,BSC15-35,BSC15,35,BSC15-35,NA,collected,Dry,N,NA,NA,500
U501,scale,BSC15-36,BSC15,36,BSC15-36,NA,collected,Dry,N,NA,NA,501
U502,scale,BSC15-37,BSC15,37,BSC15-37,NA,collected,Dry,N,NA,NA,502
U503,scale,BSC15-38,BSC15,38,BSC15-38,NA,collected,Dry,N,NA,NA,503
U504,scale,BSC15-39,BSC15,39,BSC15-39,NA,collected,Dry,N,NA,NA,504
U505,scale,BSC15-40,BSC15,40,BSC15-40,NA,collected,Dry,N,NA,NA,505
U506,scale,BSC15-41,BSC15,41,BSC15-41,NA,collected,Dry,N,NA,NA,506
U507,scale,BSC15-42,BSC15,42,BSC15-42,NA,collected,Dry,N,NA,NA,507
U508,scale,BSC15-43,BSC15,43,BSC15-43,NA,collected,Dry,N,NA,NA,508
U509,scale,BSC15-44,BSC15,44,BSC15-44,NA,collected,Dry,N,NA,NA,509
U510,scale,BSC15-45,BSC15,45,BSC15-45,NA,collected,Dry,N,NA,NA,510
U511,scale,BSC14-43,BSC14,43,BSC14-43,NA,collected,Dry,N,NA,NA,511
U512,scale,BSC14-44,BSC14,44,BSC14-44,NA,collected,Dry,N,NA,NA,512
U513,scale,BSC14-45,BSC14,45,BSC14-45,NA,collected,Dry,N,NA,NA,513
U514,scale,BSC14-46,BSC14,46,BSC14-46,NA,collected,Dry,N,NA,NA,514
U515,scale,BSC14-47,BSC14,47,BSC14-47,NA,collected,Dry,N,NA,NA,515
U516,scale,BSC14-48,BSC14,48,BSC14-48,NA,collected,Dry,N,NA,NA,516
U517,scale,BSC14-49,BSC14,49,BSC14-49,NA,collected,Dry,N,NA,NA,517
U518,scale,BSC14-50,BSC14,50,BSC14-50,NA,collected,Dry,N,NA,NA,518
U519,scale,BSC16-1,BSC16,1,BSC16-1,NA,collected,Dry,N,NA,NA,519
U520,scale,BSC16-2,BSC16,2,BSC16-2,NA,collected,Dry,N,NA,NA,520
U521,scale,BSC16-3,BSC16,3,BSC16-3,NA,collected,Dry,N,NA,NA,521
U522,scale,BSC16-4,BSC16,4,BSC16-4,NA,collected,Dry,N,NA,NA,522
U523,scale,BSC16-5,BSC16,5,BSC16-5,NA,collected,Dry,N,NA,NA,523
U524,scale,BSC16-6,BSC16,6,BSC16-6,NA,collected,Dry,N,NA,NA,524
U525,scale,BSC16-7,BSC16,7,BSC16-7,NA,collected,Dry,N,NA,NA,525
U526,scale,BSC16-8,BSC16,8,BSC16-8,NA,collected,Dry,N,NA,NA,526
U527,scale,BSC16-9,BSC16,9,BSC16-9,NA,collected,Dry,N,NA,NA,527
U528,scale,BSC16-10,BSC16,10,BSC16-10,NA,collected,Dry,N,NA,NA,528
U529,scale,BSC10-41,BSC10,41,BSC10-41,NA,collected,Dry,N,NA,NA,529
U530,scale,BSC16-11,BSC16,11,BSC16-11,NA,collected,Dry,N,NA,NA,530
U531,scale,BSC10-32,BSC10,32,BSC10-32,NA,collected,Dry,N,NA,NA,531
U532,scale,BSC10-33,BSC10,33,BSC10-33,NA,collected,Dry,N,NA,NA,532
U533,scale,BSC10-34,BSC10,34,BSC10-34,NA,collected,Dry,N,NA,NA,533
U534,scale,BSC10-35,BSC10,35,BSC10-35,NA,collected,Dry,N,NA,NA,534
U535,scale,BSC10-36,BSC10,36,BSC10-36,NA,collected,Dry,N,NA,NA,535
U536,scale,BSC10-37,BSC10,37,BSC10-37,NA,collected,Dry,N,NA,NA,536
U537,scale,BSC10-38,BSC10,38,BSC10-38,NA,collected,Dry,N,NA,NA,537
U538,scale,BSC10-39,BSC10,39,BSC10-39,NA,collected,Dry,N,NA,NA,538
U539,scale,BSC10-40,BSC10,40,BSC10-40,NA,collected,Dry,N,NA,NA,539
U540,scale,BSC10-42,BSC10,42,BSC10-42,NA,collected,Dry,N,NA,NA,540
U541,scale,BSC15-46,BSC15,46,BSC15-46,NA,collected,Dry,N,NA,NA,541
U542,scale,BSC15-47,BSC15,47,BSC15-47,NA,collected,Dry,N,NA,NA,542
U543,scale,BSC15-48,BSC15,48,BSC15-48,NA,collected,Dry,N,NA,NA,543
U544,scale,BSC15-49,BSC15,49,BSC15-49,NA,collected,Dry,N,NA,NA,544
U545,scale,BSC15-50,BSC15,50,BSC15-50,NA,collected,Dry,N,NA,NA,545
U546,scale,BSC17-1,BSC17,1,BSC17-1,NA,collected,Dry,N,NA,NA,546
U547,scale,BSC17-2,BSC17,2,BSC17-2,NA,collected,Dry,N,NA,NA,547
U548,scale,BSC17-3,BSC17,3,BSC17-3,NA,collected,Dry,N,NA,NA,548
U549,scale,BSC17-4,BSC17,4,BSC17-4,NA,collected,Dry,N,NA,NA,549
U550,scale,BSC17-5,BSC17,5,BSC17-5,NA,collected,Dry,N,NA,NA,550
U551,scale,BSC16-12,BSC16,12,BSC16-12,NA,collected,Dry,N,NA,NA,551
U552,scale,BSC16-133,BSC16,133,BSC16-133,NA,collected,Dry,N,NA,NA,552
U553,scale,BSC17-7,BSC17,7,BSC17-7,NA,collected,Dry,N,NA,NA,553
U554,scale,BSC16-15,BSC16,15,BSC16-15,NA,collected,Dry,N,NA,NA,554
U555,scale,BSC16-16,BSC16,16,BSC16-16,NA,collected,Dry,N,NA,NA,555
U556,scale,BSC16-17,BSC16,17,BSC16-17,NA,collected,Dry,N,NA,NA,556
U557,scale,BSC16-18,BSC16,18,BSC16-18,NA,collected,Dry,N,NA,NA,557
U558,scale,BSC16-19,BSC16,19,BSC16-19,NA,collected,Dry,N,NA,NA,558
U559,scale,BSC16-20,BSC16,20,BSC16-20,NA,collected,Dry,N,NA,NA,559
U560,scale,BSC16-21,BSC16,21,BSC16-21,NA,collected,Dry,N,NA,NA,560
U561,scale,BSC17-6,BSC17,6,BSC17-6,NA,collected,Dry,N,NA,NA,561
U562,scale,BSC16-14,BSC16,14,BSC16-14,NA,collected,Dry,N,NA,NA,562
U563,scale,BSC17-8,BSC17,8,BSC17-8,NA,collected,Dry,N,NA,NA,563
U564,scale,BSC17-9,BSC17,9,BSC17-9,NA,collected,Dry,N,NA,NA,564
U565,scale,BSC17-10,BSC17,10,BSC17-10,NA,collected,Dry,N,NA,NA,565
U566,scale,BSC17-11,BSC17,11,BSC17-11,NA,collected,Dry,N,NA,NA,566
U567,scale,BSC17-12,BSC17,12,BSC17-12,NA,collected,Dry,N,NA,NA,567
U568,scale,BSC17-13,BSC17,13,BSC17-13,NA,collected,Dry,N,NA,NA,568
U569,scale,BSC17-14,BSC17,14,BSC17-14,NA,collected,Dry,N,NA,NA,569
U570,scale,BSC17-15,BSC17,15,BSC17-15,NA,collected,Dry,N,NA,NA,570
U571,scale,BSC16-22,BSC16,22,BSC16-22,NA,collected,Dry,N,NA,NA,571
U572,scale,BSC16-23,BSC16,23,BSC16-23,NA,collected,Dry,N,NA,NA,572
U573,scale,BSC16-24,BSC16,24,BSC16-24,NA,collected,Dry,N,NA,NA,573
U574,scale,BSC16-25,BSC16,25,BSC16-25,NA,collected,Dry,N,NA,NA,574
U575,scale,BSC16-26,BSC16,26,BSC16-26,NA,collected,Dry,N,NA,NA,575
U576,scale,BSC16-27,BSC16,27,BSC16-27,NA,collected,Dry,N,NA,NA,576
U577,scale,BSC16-28,BSC16,28,BSC16-28,NA,collected,Dry,N,NA,NA,577
U578,scale,BSC16-29,BSC16,29,BSC16-29,NA,collected,Dry,N,NA,NA,578
U579,scale,BSC16-30,BSC16,30,BSC16-30,NA,collected,Dry,N,NA,NA,579
U580,scale,BSC16-31,BSC16,31,BSC16-31,NA,collected,Dry,N,NA,NA,580
U581,scale,BSC10-43,BSC10,43,BSC10-43,NA,collected,Dry,N,NA,NA,581
U582,scale,BSC10-44,BSC10,44,BSC10-44,NA,collected,Dry,N,NA,NA,582
U583,scale,BSC10-45,BSC10,45,BSC10-45,NA,collected,Dry,N,NA,NA,583
U584,scale,BSC10-46,BSC10,46,BSC10-46,NA,collected,Dry,N,NA,NA,584
U585,scale,BSC10-47,BSC10,47,BSC10-47,NA,collected,Dry,N,NA,NA,585
U586,scale,BSC10-48,BSC10,48,BSC10-48,NA,collected,Dry,N,NA,NA,586
U587,scale,BSC10-49,BSC10,49,BSC10-49,NA,collected,Dry,N,NA,NA,587
U588,scale,BSC10-50,BSC10,50,BSC10-50,NA,collected,Dry,N,NA,NA,588
U589,scale,BSC9-1,BSC9,1,BSC9-1,NA,collected,Dry,N,NA,NA,589
U590,scale,BSC9-2,BSC9,2,BSC9-2,NA,collected,Dry,N,NA,NA,590
U591,scale,BSC9-3,BSC9,3,BSC9-3,NA,collected,Dry,N,NA,NA,591
U592,scale,BSC9-4,BSC9,4,BSC9-4,NA,collected,Dry,N,NA,NA,592
U593,scale,BSC9-5,BSC9,5,BSC9-5,NA,collected,Dry,N,NA,NA,593
U594,scale,BSC9-6,BSC9,6,BSC9-6,NA,collected,Dry,N,NA,NA,594
U595,scale,BSC9-7,BSC9,7,BSC9-7,NA,collected,Dry,N,NA,NA,595
