semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status
2015-05-16-D06-SO-20,NA,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D06-SO-21,U4719,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-22,U4874,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-23,U4876,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-24,U4837,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-25,U4838,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-26,U4835,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-27,U4836,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-28,U4834,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-29,U4875,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-SO-30,U4718,DN206,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-1,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-2,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-3,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-4,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-5,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-6,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-7,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-8,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-9,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-10,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-11,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-12,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-13,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-14,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-15,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-16,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-17,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-18,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-19,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-20,NA,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-SO-21,U312,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-22,U292,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-23,U302,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-24,U295,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-25,U294,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-26,U293,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-27,U301,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-28,U303,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-29,U311,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-SO-30,U313,DN207,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-PI-1,U1393,DN206,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-PI-2,U1189,DN206,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-PI-1,U1396,DN207,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-1,U4131,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-2,U4099,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-3,U4126,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-4,U4130,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-5,U4133,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-6,U4128,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-7,U4132,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-8,U4127,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-9,U4100,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CU-10,U4129,DN206,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-CU-1,U2912,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-CU-2,U2828,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-CU-3,NA,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-CU-4,U2827,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-CU-5,U2830,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-CU-6,NA,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-CU-7,NA,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-CU-8,U2635,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-CU-9,NA,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-CU-10,NA,DN207,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D06-CO-1,U5040,DN206,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CO-2,U5036,DN206,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CO-3,U5037,DN206,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D06-CO-4,U5041,DN206,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-CO-1,U3065,DN207,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-HE-1,NA,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-HE-2,NA,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-HE-3,U2940,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-HE-4,NA,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-HE-5,U3281,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-HE-6,U2936,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-HE-7,NA,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-HE-8,U3285,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-16-D07-HE-9,NA,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-16-D07-HE-10,U2935,DN207,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-SO-1,U522,DN208,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-SO-2,U510,DN208,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-SO-3,U520,DN208,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-SO-4,U460,DN208,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-SO-5,U531,DN208,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-SO-6,U541,DN208,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-SO-7,U521,DN208,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-SO-8,U542,DN208,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-17-D02-CU-1,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-2,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-3,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-4,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-5,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-6,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-7,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-8,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-9,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-17-D02-CU-10,NA,DN208,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-1,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-2,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-3,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-4,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-5,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-6,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-7,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-8,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-9,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-10,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-11,U507,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-12,U519,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-13,U518,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-14,U508,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-15,U459,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-16,U458,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-17,U517,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-18,U457,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-19,U516,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-20,U509,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D03-SO-21,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-22,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-23,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-24,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-25,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-26,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-27,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-28,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-29,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-SO-30,NA,DN209,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-SO-1,U368,DN210,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D05-SO-2,U369,DN210,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D05-SO-3,U383,DN210,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D05-SO-4,U370,DN210,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D05-SO-5,U382,DN210,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D05-SO-6,U381,DN210,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-18-D05-PI-1,NA,DN210,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-CU-1,NA,DN209,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-1,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-2,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-3,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-4,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-5,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-6,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-7,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-8,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-9,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D05-CU-10,NA,DN210,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-HE-1,NA,DN209,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-18-D03-HE-2,NA,DN209,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-1,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-2,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-3,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-4,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-5,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-6,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-7,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-8,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-9,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-10,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-11,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-12,U230,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-13,U273,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-14,U286,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-15,U285,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-16,U272,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-17,U274,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-18,NA,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-SO-19,U281,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-20,U284,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-21,U4751,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-22,U4705,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-23,U4831,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-24,U4828,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-25,U4830,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-26,U4704,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-27,U4750,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-28,U4706,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-29,U4862,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-SO-30,U4829,DN211,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-PI-1,NA,DN211,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-PI-2,NA,DN211,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-CU-1,U4976,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-2,U4973,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-3,U4975,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-4,U4978,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-5,U4171,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-6,U4977,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-7,U4172,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-8,U4972,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-9,U4974,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CU-10,NA,DN211,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-19-D08-CO-1,U5039,DN211,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-CO-2,U5038,DN211,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-HE-1,U5026,DN211,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-HE-2,U5025,DN211,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-HE-3,U5027,DN211,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-HE-4,U5028,DN211,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-19-D08-HE-5,U5029,DN211,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-1,U4802,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-2,U4776,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-3,U4728,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-4,U4801,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-5,U4777,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-6,U4779,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-7,U4778,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-8,U4781,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-9,U4800,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-10,U4780,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-11,U350,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-12,U349,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-13,U348,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-14,U357,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-15,U355,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-16,U362,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-17,U356,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-18,U363,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-19,U347,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-20,U361,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-21,U4820,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-22,U4848,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-23,U4849,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-24,U4745,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-25,U4823,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-26,U4821,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-27,U4743,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-28,U4744,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-29,U4822,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-SO-30,U4742,DN212,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-J05-SO-1,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-2,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-3,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-4,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-5,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-6,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-7,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-8,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-9,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-10,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-11,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-12,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-13,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-14,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-15,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-16,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-17,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-18,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-19,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-20,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-21,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-22,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-23,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-24,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-25,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-26,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-27,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-28,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-29,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-SO-30,NA,JN201,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
2015-05-20-J05-PI-1,U1188,JN201,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-CU-1,U3122,DN212,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected
2015-05-20-D09-CU-2,NA,DN212,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected
