ufn,lab_count_motiles,cm_lab,cpaf_lab,caf_lab,cgf_lab,lgf_lab,laf_lab,lpaf_lab,lpam_lab,lam_lab,ucal_lab,ulep_lab
U3616,0,0,0,0,0,0,0,0,0,0,0,0
U3617,1,0,0,0,1,0,0,0,0,0,0,0
U3618,0,0,0,0,0,0,0,0,0,0,0,0
U3619,0,0,0,0,0,0,0,0,0,0,0,0
U3620,0,0,0,0,0,0,0,0,0,0,0,0
U3621,0,0,0,0,0,0,0,0,0,0,0,0
U3622,0,0,0,0,0,0,0,0,0,0,0,0
U3623,0,0,0,0,0,0,0,0,0,0,0,0
U3624,0,0,0,0,0,0,0,0,0,0,0,0
U3625,0,0,0,0,0,0,0,0,0,0,0,0
U3626,0,0,0,0,0,0,0,0,0,0,0,0
U3627,0,0,0,0,0,0,0,0,0,0,0,0
U3628,0,0,0,0,0,0,0,0,0,0,0,0
U3629,0,0,0,0,0,0,0,0,0,0,0,0
U3630,0,0,0,0,0,0,0,0,0,0,0,0
U3631,0,0,0,0,0,0,0,0,0,0,0,0
U3632,0,0,0,0,0,0,0,0,0,0,0,0
U3633,0,0,0,0,0,0,0,0,0,0,0,0
U3634,0,0,0,0,0,0,0,0,0,0,0,0
U3635,0,0,0,0,0,0,0,0,0,0,0,0
U3636,0,0,0,0,0,0,0,0,0,0,0,0
U3637,1,0,0,0,1,0,0,0,0,0,0,0
U3638,0,0,0,0,0,0,0,0,0,0,0,0
U3639,0,0,0,0,0,0,0,0,0,0,0,0
U3640,0,0,0,0,0,0,0,0,0,0,0,0
U3641,0,0,0,0,0,0,0,0,0,0,0,0
U3642,0,0,0,0,0,0,0,0,0,0,0,0
U3643,1,0,1,0,0,0,0,0,0,0,0,0
U3644,0,0,0,0,0,0,0,0,0,0,0,0
U3645,0,0,0,0,0,0,0,0,0,0,0,0
U3646,0,0,0,0,0,0,0,0,0,0,0,0
U3647,0,0,0,0,0,0,0,0,0,0,0,0
U3648,1,0,1,0,0,0,0,0,0,0,0,0
U3649,1,0,0,0,0,0,0,0,1,0,0,0
U3650,0,0,0,0,0,0,0,0,0,0,0,0
U3651,0,0,0,0,0,0,0,0,0,0,0,0
U3652,0,0,0,0,0,0,0,0,0,0,0,0
U3653,0,0,0,0,0,0,0,0,0,0,0,0
U3654,0,0,0,0,0,0,0,0,0,0,0,0
U3655,1,0,0,0,0,0,0,1,0,0,0,0
U3656,0,0,0,0,0,0,0,0,0,0,0,0
U3657,0,0,0,0,0,0,0,0,0,0,0,0
U3658,0,0,0,0,0,0,0,0,0,0,0,0
U3659,0,0,0,0,0,0,0,0,0,0,0,0
U3660,0,0,0,0,0,0,0,0,0,0,0,0
U3661,1,1,0,0,0,0,0,0,0,0,0,0
U3662,0,0,0,0,0,0,0,0,0,0,0,0
U3663,0,0,0,0,0,0,0,0,0,0,0,0
U3664,0,0,0,0,0,0,0,0,0,0,0,0
U3665,0,0,0,0,0,0,0,0,0,0,0,0
U3666,0,0,0,0,0,0,0,0,0,0,0,0
U3667,0,0,0,0,0,0,0,0,0,0,0,0
U3668,0,0,0,0,0,0,0,0,0,0,0,0
U3669,0,0,0,0,0,0,0,0,0,0,0,0
U3670,0,0,0,0,0,0,0,0,0,0,0,0
U3671,0,0,0,0,0,0,0,0,0,0,0,0
U3672,0,0,0,0,0,0,0,0,0,0,0,0
U3673,1,0,0,0,1,0,0,0,0,0,0,0
U3674,3,0,0,0,1,0,0,1,0,0,1,0
U3675,0,0,0,0,0,0,0,0,0,0,0,0
U3676,1,1,0,0,0,0,0,0,0,0,0,0
U3677,0,0,0,0,0,0,0,0,0,0,0,0
U3678,2,0,0,1,1,0,0,0,0,0,0,0
U3679,0,0,0,0,0,0,0,0,0,0,0,0
U3680,0,0,0,0,0,0,0,0,0,0,0,0
U3681,1,0,1,0,0,0,0,0,0,0,0,0
U3682,1,1,0,0,0,0,0,0,0,0,0,0
U3683,0,0,0,0,0,0,0,0,0,0,0,0
U3684,0,0,0,0,0,0,0,0,0,0,0,0
U3685,0,0,0,0,0,0,0,0,0,0,0,0
U3686,0,0,0,0,0,0,0,0,0,0,0,0
U3687,1,0,1,0,0,0,0,0,0,0,0,0
U3688,0,0,0,0,0,0,0,0,0,0,0,0
U3689,1,1,0,0,0,0,0,0,0,0,0,0
U3690,1,0,0,0,1,0,0,0,0,0,0,0
U3691,0,0,0,0,0,0,0,0,0,0,0,0
U3692,0,0,0,0,0,0,0,0,0,0,0,0
U3693,0,0,0,0,0,0,0,0,0,0,0,0
U3694,0,0,0,0,0,0,0,0,0,0,0,0
U3695,0,0,0,0,0,0,0,0,0,0,0,0
U3696,0,0,0,0,0,0,0,0,0,0,0,0
U3697,0,0,0,0,0,0,0,0,0,0,0,0
U3698,0,0,0,0,0,0,0,0,0,0,0,0
U3699,0,0,0,0,0,0,0,0,0,0,0,0
U3700,1,0,0,0,1,0,0,0,0,0,0,0
U3701,1,1,0,0,0,0,0,0,0,0,0,0
U3702,0,0,0,0,0,0,0,0,0,0,0,0
U3703,0,0,0,0,0,0,0,0,0,0,0,0
U3704,1,0,0,0,1,0,0,0,0,0,0,0
U3705,0,0,0,0,0,0,0,0,0,0,0,0
U3706,0,0,0,0,0,0,0,0,0,0,0,0
U3707,0,0,0,0,0,0,0,0,0,0,0,0
U3708,0,0,0,0,0,0,0,0,0,0,0,0
U3709,0,0,0,0,0,0,0,0,0,0,0,0
U3710,0,0,0,0,0,0,0,0,0,0,0,0
U3711,1,0,1,0,0,0,0,0,0,0,0,0
U3712,0,0,0,0,0,0,0,0,0,0,0,0
U3713,0,0,0,0,0,0,0,0,0,0,0,0
U3714,0,0,0,0,0,0,0,0,0,0,0,0
U3715,1,0,0,0,1,0,0,0,0,0,0,0
U3716,0,0,0,0,0,0,0,0,0,0,0,0
U3717,0,0,0,0,0,0,0,0,0,0,0,0
U3718,1,0,0,1,0,0,0,0,0,0,0,0
U3719,0,0,0,0,0,0,0,0,0,0,0,0
U3720,0,0,0,0,0,0,0,0,0,0,0,0
U3721,0,0,0,0,0,0,0,0,0,0,0,0
U3722,0,0,0,0,0,0,0,0,0,0,0,0
U3723,0,0,0,0,0,0,0,0,0,0,0,0
U3724,0,0,0,0,0,0,0,0,0,0,0,0
U3725,0,0,0,0,0,0,0,0,0,0,0,0
U3726,0,0,0,0,0,0,0,0,0,0,0,0
U3727,0,0,0,0,0,0,0,0,0,0,0,0
U3728,0,0,0,0,0,0,0,0,0,0,0,0
U3729,0,0,0,0,0,0,0,0,0,0,0,0
U3730,0,0,0,0,0,0,0,0,0,0,0,0
U3731,0,0,0,0,0,0,0,0,0,0,0,0
U3732,0,0,0,0,0,0,0,0,0,0,0,0
U3733,0,0,0,0,0,0,0,0,0,0,0,0
U3734,0,0,0,0,0,0,0,0,0,0,0,0
U3735,0,0,0,0,0,0,0,0,0,0,0,0
U3736,0,0,0,0,0,0,0,0,0,0,0,0
U3737,0,0,0,0,0,0,0,0,0,0,0,0
U3738,1,0,0,0,1,0,0,0,0,0,0,0
U3739,3,0,0,0,3,0,0,0,0,0,0,0
U3740,7,0,0,1,0,0,1,1,1,2,0,1
U3741,0,0,0,0,0,0,0,0,0,0,0,0
U3742,2,0,0,0,0,0,0,0,0,1,1,0
U3743,0,0,0,0,0,0,0,0,0,0,0,0
U3744,0,0,0,0,0,0,0,0,0,0,0,0
U3745,0,0,0,0,0,0,0,0,0,0,0,0
U3746,0,0,0,0,0,0,0,0,0,0,0,0
U3747,0,0,0,0,0,0,0,0,0,0,0,0
U3748,2,0,1,1,0,0,0,0,0,0,0,0
U3749,2,1,0,0,0,0,0,1,0,0,0,0
U3750,1,0,1,0,0,0,0,0,0,0,0,0
U3751,0,0,0,0,0,0,0,0,0,0,0,0
U3752,0,0,0,0,0,0,0,0,0,0,0,0
U3753,0,0,0,0,0,0,0,0,0,0,0,0
U3754,1,0,0,0,0,1,0,0,0,0,0,0
U3755,0,0,0,0,0,0,0,0,0,0,0,0
U3756,0,0,0,0,0,0,0,0,0,0,0,0
U3757,0,0,0,0,0,0,0,0,0,0,0,0
U3758,0,0,0,0,0,0,0,0,0,0,0,0
U3759,2,0,0,0,0,2,0,0,0,0,0,0
U3760,0,0,0,0,0,0,0,0,0,0,0,0
U3761,0,0,0,0,0,0,0,0,0,0,0,0
U3762,0,0,0,0,0,0,0,0,0,0,0,0
U3763,0,0,0,0,0,0,0,0,0,0,0,0
U3764,0,0,0,0,0,0,0,0,0,0,0,0
U3765,0,0,0,0,0,0,0,0,0,0,0,0
U3766,2,0,1,0,1,0,0,0,0,0,0,0
U3767,0,0,0,0,0,0,0,0,0,0,0,0
U3768,2,1,0,0,1,0,0,0,0,0,0,0
U3769,2,0,0,0,1,0,0,0,0,0,0,1
U3770,0,0,0,0,0,0,0,0,0,0,0,0
U3771,1,0,0,0,1,0,0,0,0,0,0,0
U3772,0,0,0,0,0,0,0,0,0,0,0,0
U3773,1,0,0,1,0,0,0,0,0,0,0,0
U3774,1,0,0,0,0,0,0,0,0,1,0,0
U3775,1,0,0,0,1,0,0,0,0,0,0,0
U3776,1,0,0,0,1,0,0,0,0,0,0,0
U3777,0,0,0,0,0,0,0,0,0,0,0,0
U3778,2,0,0,0,0,0,1,0,0,1,0,0
U3779,0,0,0,0,0,0,0,0,0,0,0,0
U3780,0,0,0,0,0,0,0,0,0,0,0,0
U3781,0,0,0,0,0,0,0,0,0,0,0,0
U3782,2,0,0,0,0,0,0,0,0,1,0,1
U3783,0,0,0,0,0,0,0,0,0,0,0,0
U3784,0,0,0,0,0,0,0,0,0,0,0,0
U3785,0,0,0,0,0,0,0,0,0,0,0,0
U3786,0,0,0,0,0,0,0,0,0,0,0,0
U3787,0,0,0,0,0,0,0,0,0,0,0,0
U3788,0,0,0,0,0,0,0,0,0,0,0,0
U3789,1,0,0,0,0,0,1,0,0,0,0,0
U3790,0,0,0,0,0,0,0,0,0,0,0,0
U3791,0,0,0,0,0,0,0,0,0,0,0,0
U3792,0,0,0,0,0,0,0,0,0,0,0,0
U3793,1,1,0,0,0,0,0,0,0,0,0,0
U3794,0,0,0,0,0,0,0,0,0,0,0,0
U3795,0,0,0,0,0,0,0,0,0,0,0,0
U3796,1,0,0,0,1,0,0,0,0,0,0,0
U3797,1,0,0,0,1,0,0,0,0,0,0,0
U3798,0,0,0,0,0,0,0,0,0,0,0,0
U3799,0,0,0,0,0,0,0,0,0,0,0,0
U3800,0,0,0,0,0,0,0,0,0,0,0,0
U3801,1,0,0,0,0,0,0,0,0,1,0,0
U3802,1,1,0,0,0,0,0,0,0,0,0,0
U3803,1,0,0,0,0,0,0,0,0,1,0,0
U3804,0,0,0,0,0,0,0,0,0,0,0,0
U3805,1,0,0,0,0,0,0,1,0,0,0,0
U3806,0,0,0,0,0,0,0,0,0,0,0,0
U3807,0,0,0,0,0,0,0,0,0,0,0,0
U3808,1,0,0,0,0,1,0,0,0,0,0,0
U3809,1,0,0,0,1,0,0,0,0,0,0,0
U3810,0,0,0,0,0,0,0,0,0,0,0,0
U3811,1,0,0,0,1,0,0,0,0,0,0,0
U3812,0,0,0,0,0,0,0,0,0,0,0,0
U3813,1,0,1,0,0,0,0,0,0,0,0,0
U3814,2,0,2,0,0,0,0,0,0,0,0,0
U3815,2,0,0,0,0,0,0,0,0,0,2,0
U3816,1,0,0,0,1,0,0,0,0,0,0,0
U3817,0,0,0,0,0,0,0,0,0,0,0,0
U3818,1,0,1,0,0,0,0,0,0,0,0,0
U3819,2,0,1,0,1,0,0,0,0,0,0,0
U3820,3,0,0,1,0,0,0,0,1,0,1,0
U3821,1,0,0,0,0,1,0,0,0,0,0,0
U3822,1,0,0,1,0,0,0,0,0,0,0,0
U3823,0,0,0,0,0,0,0,0,0,0,0,0
U3824,1,0,1,0,0,0,0,0,0,0,0,0
U3825,0,0,0,0,0,0,0,0,0,0,0,0
U3826,0,0,0,0,0,0,0,0,0,0,0,0
U3827,0,0,0,0,0,0,0,0,0,0,0,0
U3828,0,0,0,0,0,0,0,0,0,0,0,0
U3829,0,0,0,0,0,0,0,0,0,0,0,0
U3830,0,0,0,0,0,0,0,0,0,0,0,0
U3831,0,0,0,0,0,0,0,0,0,0,0,0
U3832,0,0,0,0,0,0,0,0,0,0,0,0
U3833,1,1,0,0,0,0,0,0,0,0,0,0
U3834,1,0,0,0,0,0,0,0,0,1,0,0
U3835,1,0,0,0,1,0,0,0,0,0,0,0
U3836,0,0,0,0,0,0,0,0,0,0,0,0
U3837,0,0,0,0,0,0,0,0,0,0,0,0
U3838,1,0,0,0,0,0,0,0,0,0,0,1
U3839,0,0,0,0,0,0,0,0,0,0,0,0
U3840,0,0,0,0,0,0,0,0,0,0,0,0
U3841,0,0,0,0,0,0,0,0,0,0,0,0
U3842,0,0,0,0,0,0,0,0,0,0,0,0
U3843,0,0,0,0,0,0,0,0,0,0,0,0
U3844,0,0,0,0,0,0,0,0,0,0,0,0
U3845,0,0,0,0,0,0,0,0,0,0,0,0
U3846,0,0,0,0,0,0,0,0,0,0,0,0
U3847,0,0,0,0,0,0,0,0,0,0,0,0
U3848,0,0,0,0,0,0,0,0,0,0,0,0
U3849,0,0,0,0,0,0,0,0,0,0,0,0
U3850,2,0,0,0,2,0,0,0,0,0,0,0
U3851,1,0,0,1,0,0,0,0,0,0,0,0
U3852,1,0,0,0,1,0,0,0,0,0,0,0
U3853,0,0,0,0,0,0,0,0,0,0,0,0
U3854,0,0,0,0,0,0,0,0,0,0,0,0
U3855,0,0,0,0,0,0,0,0,0,0,0,0
U3856,1,0,0,0,0,0,1,0,0,0,0,0
U3857,0,0,0,0,0,0,0,0,0,0,0,0
U3858,0,0,0,0,0,0,0,0,0,0,0,0
U3859,1,1,0,0,0,0,0,0,0,0,0,0
U3860,1,0,0,1,0,0,0,0,0,0,0,0
U3861,0,0,0,0,0,0,0,0,0,0,0,0
U3862,1,0,0,0,1,0,0,0,0,0,0,0
U3863,0,0,0,0,0,0,0,0,0,0,0,0
U3864,0,0,0,0,0,0,0,0,0,0,0,0
U3865,2,2,0,0,0,0,0,0,0,0,0,0
U3866,0,0,0,0,0,0,0,0,0,0,0,0
U3867,0,0,0,0,0,0,0,0,0,0,0,0
U3868,0,0,0,0,0,0,0,0,0,0,0,0
U3869,0,0,0,0,0,0,0,0,0,0,0,0
U3870,0,0,0,0,0,0,0,0,0,0,0,0
U3871,0,0,0,0,0,0,0,0,0,0,0,0
U3872,2,1,0,0,1,0,0,0,0,0,0,0
U3873,1,0,0,0,1,0,0,0,0,0,0,0
U3874,1,0,0,0,1,0,0,0,0,0,0,0
U3875,0,0,0,0,0,0,0,0,0,0,0,0
U3876,0,0,0,0,0,0,0,0,0,0,0,0
U3877,0,0,0,0,0,0,0,0,0,0,0,0
U3878,1,1,0,0,0,0,0,0,0,0,0,0
U3879,0,0,0,0,0,0,0,0,0,0,0,0
U3880,0,0,0,0,0,0,0,0,0,0,0,0
U3881,2,0,0,1,1,0,0,0,0,0,0,0
U3882,1,0,0,0,0,0,0,0,1,0,0,0
U3883,0,0,0,0,0,0,0,0,0,0,0,0
U3884,0,0,0,0,0,0,0,0,0,0,0,0
U3885,0,0,0,0,0,0,0,0,0,0,0,0
U3886,0,0,0,0,0,0,0,0,0,0,0,0
U3887,1,0,0,0,0,1,0,0,0,0,0,0
U3888,2,0,0,0,0,1,0,1,0,0,0,0
U3889,0,0,0,0,0,0,0,0,0,0,0,0
U3890,0,0,0,0,0,0,0,0,0,0,0,0
U3891,2,0,0,1,1,0,0,0,0,0,0,0
U3892,0,0,0,0,0,0,0,0,0,0,0,0
U3893,0,0,0,0,0,0,0,0,0,0,0,0
U3894,0,0,0,0,0,0,0,0,0,0,0,0
U3895,0,0,0,0,0,0,0,0,0,0,0,0
U3896,1,0,0,0,0,1,0,0,0,0,0,0
U3897,3,0,0,0,3,0,0,0,0,0,0,0
U3898,1,0,1,0,0,0,0,0,0,0,0,0
U3899,0,0,0,0,0,0,0,0,0,0,0,0
U3900,3,0,0,0,2,1,0,0,0,0,0,0
U3901,1,0,0,0,1,0,0,0,0,0,0,0
U3902,0,0,0,0,0,0,0,0,0,0,0,0
U3903,0,0,0,0,0,0,0,0,0,0,0,0
U3904,0,0,0,0,0,0,0,0,0,0,0,0
U3905,0,0,0,0,0,0,0,0,0,0,0,0
U3906,1,0,0,0,1,0,0,0,0,0,0,0
U3907,1,0,0,0,1,0,0,0,0,0,0,0
U3908,0,0,0,0,0,0,0,0,0,0,0,0
U3909,0,0,0,0,0,0,0,0,0,0,0,0
U3910,0,0,0,0,0,0,0,0,0,0,0,0
U3911,0,0,0,0,0,0,0,0,0,0,0,0
U3912,0,0,0,0,0,0,0,0,0,0,0,0
U3913,0,0,0,0,0,0,0,0,0,0,0,0
U3914,0,0,0,0,0,0,0,0,0,0,0,0
U3915,1,0,0,0,1,0,0,0,0,0,0,0
U3916,0,0,0,0,0,0,0,0,0,0,0,0
U3917,1,0,0,0,0,0,0,0,1,0,0,0
U3918,1,0,0,0,0,0,0,0,0,0,0,1
U3919,0,0,0,0,0,0,0,0,0,0,0,0
U3920,0,0,0,0,0,0,0,0,0,0,0,0
U3921,1,1,0,0,0,0,0,0,0,0,0,0
U3922,0,0,0,0,0,0,0,0,0,0,0,0
U3923,1,0,0,0,0,0,1,0,0,0,0,0
U3924,1,0,0,0,0,0,0,0,0,0,1,0
U3925,1,0,0,0,0,0,0,0,0,1,0,0
U3926,1,0,1,0,0,0,0,0,0,0,0,0
U3927,1,0,0,0,0,0,1,0,0,0,0,0
U3928,3,0,1,0,0,0,0,0,0,2,0,0
U3929,1,0,1,0,0,0,0,0,0,0,0,0
U3930,0,0,0,0,0,0,0,0,0,0,0,0
U3931,0,0,0,0,0,0,0,0,0,0,0,0
U3932,1,1,0,0,0,0,0,0,0,0,0,0
U3933,0,0,0,0,0,0,0,0,0,0,0,0
U3934,1,1,0,0,0,0,0,0,0,0,0,0
U3935,0,0,0,0,0,0,0,0,0,0,0,0
U3936,2,1,1,0,0,0,0,0,0,0,0,0
U3937,2,0,0,1,1,0,0,0,0,0,0,0
U3938,0,0,0,0,0,0,0,0,0,0,0,0
U3939,3,0,0,0,1,0,0,0,1,1,0,0
U3940,2,0,0,1,0,0,0,0,1,0,0,0
U3941,1,0,0,0,0,0,0,0,0,1,0,0
U3942,1,1,0,0,0,0,0,0,0,0,0,0
U3943,1,0,0,0,1,0,0,0,0,0,0,0
U3944,0,0,0,0,0,0,0,0,0,0,0,0
U3945,0,0,0,0,0,0,0,0,0,0,0,0
U3946,4,1,0,2,0,0,0,1,0,0,0,0
U3947,0,0,0,0,0,0,0,0,0,0,0,0
U3948,0,0,0,0,0,0,0,0,0,0,0,0
U3949,0,0,0,0,0,0,0,0,0,0,0,0
U3950,1,0,0,0,0,0,0,0,0,1,0,0
U3951,2,0,0,0,2,0,0,0,0,0,0,0
U3952,1,0,0,0,1,0,0,0,0,0,0,0
U3953,1,0,0,0,1,0,0,0,0,0,0,0
U3954,2,0,1,0,1,0,0,0,0,0,0,0
U3955,2,1,0,1,0,0,0,0,0,0,0,0
U3956,2,2,0,0,0,0,0,0,0,0,0,0
U3957,0,0,0,0,0,0,0,0,0,0,0,0
U3958,1,0,0,1,0,0,0,0,0,0,0,0
U3959,0,0,0,0,0,0,0,0,0,0,0,0
U3960,0,0,0,0,0,0,0,0,0,0,0,0
U3961,0,0,0,0,0,0,0,0,0,0,0,0
U3962,4,2,0,1,0,0,0,0,0,1,0,0
U3963,0,0,0,0,0,0,0,0,0,0,0,0
U3967,1,0,0,0,1,0,0,0,0,0,0,0
U3968,0,0,0,0,0,0,0,0,0,0,0,0
U3969,0,0,0,0,0,0,0,0,0,0,0,0
U3970,0,0,0,0,0,0,0,0,0,0,0,0
U3971,2,1,1,0,0,0,0,0,0,0,0,0
U3972,0,0,0,0,0,0,0,0,0,0,0,0
U3973,1,0,0,1,0,0,0,0,0,0,0,0
U3974,0,0,0,0,0,0,0,0,0,0,0,0
U3975,1,0,0,0,1,0,0,0,0,0,0,0
U3976,0,0,0,0,0,0,0,0,0,0,0,0
U3977,0,0,0,0,0,0,0,0,0,0,0,0
U3978,0,0,0,0,0,0,0,0,0,0,0,0
U3979,0,0,0,0,0,0,0,0,0,0,0,0
U3980,0,0,0,0,0,0,0,0,0,0,0,0
U3981,0,0,0,0,0,0,0,0,0,0,0,0
U3982,0,0,0,0,0,0,0,0,0,0,0,0
U3983,1,0,0,0,1,0,0,0,0,0,0,0
U3984,1,0,0,0,0,0,0,0,0,0,1,0
U3985,1,1,0,0,0,0,0,0,0,0,0,0
U3986,0,0,0,0,0,0,0,0,0,0,0,0
U3987,1,0,0,1,0,0,0,0,0,0,0,0
U3988,1,0,0,0,1,0,0,0,0,0,0,0
U3989,0,0,0,0,0,0,0,0,0,0,0,0
U3990,0,0,0,0,0,0,0,0,0,0,0,0
U3991,0,0,0,0,0,0,0,0,0,0,0,0
U3992,1,1,0,0,0,0,0,0,0,0,0,0
U3993,1,1,0,0,0,0,0,0,0,0,0,0
U3994,0,0,0,0,0,0,0,0,0,0,0,0
U3995,1,0,0,0,1,0,0,0,0,0,0,0
U3996,0,0,0,0,0,0,0,0,0,0,0,0
U3997,0,0,0,0,0,0,0,0,0,0,0,0
U3998,0,0,0,0,0,0,0,0,0,0,0,0
U3999,0,0,0,0,0,0,0,0,0,0,0,0
U4000,0,0,0,0,0,0,0,0,0,0,0,0
U4001,0,0,0,0,0,0,0,0,0,0,0,0
U4002,1,0,0,0,0,0,0,0,0,0,1,0
U4003,0,0,0,0,0,0,0,0,0,0,0,0
U4004,0,0,0,0,0,0,0,0,0,0,0,0
U4005,0,0,0,0,0,0,0,0,0,0,0,0
U4006,1,0,0,0,1,0,0,0,0,0,0,0
U4007,0,0,0,0,0,0,0,0,0,0,0,0
U4008,0,0,0,0,0,0,0,0,0,0,0,0
U4009,0,0,0,0,0,0,0,0,0,0,0,0
U4010,1,1,0,0,0,0,0,0,0,0,0,0
U4011,1,1,0,0,0,0,0,0,0,0,0,0
U4012,2,0,1,0,1,0,0,0,0,0,0,0
U4013,0,0,0,0,0,0,0,0,0,0,0,0
U4014,0,0,0,0,0,0,0,0,0,0,0,0
U4015,0,0,0,0,0,0,0,0,0,0,0,0
U4016,0,0,0,0,0,0,0,0,0,0,0,0
U4017,0,0,0,0,0,0,0,0,0,0,0,0
U4018,0,0,0,0,0,0,0,0,0,0,0,0
U4019,0,0,0,0,0,0,0,0,0,0,0,0
U4020,0,0,0,0,0,0,0,0,0,0,0,0
U4021,0,0,0,0,0,0,0,0,0,0,0,0
U4022,0,0,0,0,0,0,0,0,0,0,0,0
U4023,0,0,0,0,0,0,0,0,0,0,0,0
U4024,0,0,0,0,0,0,0,0,0,0,0,0
U4025,0,0,0,0,0,0,0,0,0,0,0,0
U4026,2,0,0,0,1,0,0,0,0,1,0,0
U4027,1,0,0,0,1,0,0,0,0,0,0,0
U4028,0,0,0,0,0,0,0,0,0,0,0,0
U4029,0,0,0,0,0,0,0,0,0,0,0,0
U4030,2,0,1,0,1,0,0,0,0,0,0,0
U4031,1,0,1,0,0,0,0,0,0,0,0,0
U4032,0,0,0,0,0,0,0,0,0,0,0,0
U4033,1,0,0,0,0,0,0,0,1,0,0,0
U4034,0,0,0,0,0,0,0,0,0,0,0,0
U4035,0,0,0,0,0,0,0,0,0,0,0,0
U4036,0,0,0,0,0,0,0,0,0,0,0,0
U4037,0,0,0,0,0,0,0,0,0,0,0,0
U4038,0,0,0,0,0,0,0,0,0,0,0,0
U4039,1,0,0,1,0,0,0,0,0,0,0,0
U4040,1,0,0,0,1,0,0,0,0,0,0,0
U4041,0,0,0,0,0,0,0,0,0,0,0,0
U4042,2,2,0,0,0,0,0,0,0,0,0,0
U4043,1,0,0,0,0,0,0,0,0,1,0,0
U4044,0,0,0,0,0,0,0,0,0,0,0,0
U4045,1,0,0,0,0,0,0,0,0,0,1,0
U4046,1,0,1,0,0,0,0,0,0,0,0,0
U4047,0,0,0,0,0,0,0,0,0,0,0,0
U4048,0,0,0,0,0,0,0,0,0,0,0,0
U4049,0,0,0,0,0,0,0,0,0,0,0,0
U4050,1,1,0,0,0,0,0,0,0,0,0,0
U4051,0,0,0,0,0,0,0,0,0,0,0,0
U4052,0,0,0,0,0,0,0,0,0,0,0,0
U4053,0,0,0,0,0,0,0,0,0,0,0,0
U4054,0,0,0,0,0,0,0,0,0,0,0,0
U4055,2,1,0,1,0,0,0,0,0,0,0,0
U4056,2,0,1,0,0,0,0,0,0,0,1,0
U4057,2,1,0,0,1,0,0,0,0,0,0,0
U4058,0,0,0,0,0,0,0,0,0,0,0,0
U4059,0,0,0,0,0,0,0,0,0,0,0,0
U4060,0,0,0,0,0,0,0,0,0,0,0,0
U4061,0,0,0,0,0,0,0,0,0,0,0,0
U4062,1,0,0,1,0,0,0,0,0,0,0,0
U4063,2,0,0,1,1,0,0,0,0,0,0,0
U4064,1,1,0,0,0,0,0,0,0,0,0,0
U4065,2,0,0,2,0,0,0,0,0,0,0,0
U4066,0,0,0,0,0,0,0,0,0,0,0,0
U4067,0,0,0,0,0,0,0,0,0,0,0,0
U4068,0,0,0,0,0,0,0,0,0,0,0,0
U4069,0,0,0,0,0,0,0,0,0,0,0,0
U4070,1,0,0,0,0,0,0,0,0,0,1,0
U4071,0,0,0,0,0,0,0,0,0,0,0,0
U4072,0,0,0,0,0,0,0,0,0,0,0,0
U4073,0,0,0,0,0,0,0,0,0,0,0,0
U4074,1,0,0,0,0,0,1,0,0,0,0,0
U4075,0,0,0,0,0,0,0,0,0,0,0,0
U4076,0,0,0,0,0,0,0,0,0,0,0,0
U4077,0,0,0,0,0,0,0,0,0,0,0,0
U4078,1,0,0,0,0,0,0,1,0,0,0,0
U4079,0,0,0,0,0,0,0,0,0,0,0,0
U4080,0,0,0,0,0,0,0,0,0,0,0,0
U4081,3,1,0,0,2,0,0,0,0,0,0,0
U4082,0,0,0,0,0,0,0,0,0,0,0,0
U4083,1,0,0,0,0,0,0,0,0,0,1,0
U4084,0,0,0,0,0,0,0,0,0,0,0,0
U4085,0,0,0,0,0,0,0,0,0,0,0,0
U4086,0,0,0,0,0,0,0,0,0,0,0,0
U4087,0,0,0,0,0,0,0,0,0,0,0,0
U4088,0,0,0,0,0,0,0,0,0,0,0,0
U4089,1,0,0,0,1,0,0,0,0,0,0,0
U4090,0,0,0,0,0,0,0,0,0,0,0,0
U4091,0,0,0,0,0,0,0,0,0,0,0,0
U4092,0,0,0,0,0,0,0,0,0,0,0,0
U4093,0,0,0,0,0,0,0,0,0,0,0,0
U4094,0,0,0,0,0,0,0,0,0,0,0,0
U4095,0,0,0,0,0,0,0,0,0,0,0,0
U4096,1,0,0,0,1,0,0,0,0,0,0,0
U4097,2,1,0,0,1,0,0,0,0,0,0,0
U4098,0,0,0,0,0,0,0,0,0,0,0,0
U4099,0,0,0,0,0,0,0,0,0,0,0,0
U4100,0,0,0,0,0,0,0,0,0,0,0,0
U4101,0,0,0,0,0,0,0,0,0,0,0,0
U4102,0,0,0,0,0,0,0,0,0,0,0,0
U4103,1,0,0,0,1,0,0,0,0,0,0,0
U4104,1,0,0,1,0,0,0,0,0,0,0,0
U4105,0,0,0,0,0,0,0,0,0,0,0,0
U4106,0,0,0,0,0,0,0,0,0,0,0,0
U4107,2,1,1,0,0,0,0,0,0,0,0,0
U4108,0,0,0,0,0,0,0,0,0,0,0,0
U4109,0,0,0,0,0,0,0,0,0,0,0,0
U4110,3,0,0,1,2,0,0,0,0,0,0,0
U4111,1,1,0,0,0,0,0,0,0,0,0,0
U4112,1,0,0,0,1,0,0,0,0,0,0,0
U4113,1,0,0,0,1,0,0,0,0,0,0,0
U4114,0,0,0,0,0,0,0,0,0,0,0,0
