ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log,ufn_sort
U3811,fatty acid,SFA4211,BFAPI7,58,BFAPI7-58,NA,collected,N,NA,NA,3811
U3812,fatty acid,SFA4212,BFAPI7,60,BFAPI7-60,NA,collected,N,NA,NA,3812
U3813,fatty acid,SFA4213,BFAPI7,61,BFAPI7-61,NA,collected,N,NA,NA,3813
U3814,fatty acid,SFA4214,BFAPI7,63,BFAPI7-63,NA,collected,N,NA,NA,3814
U3815,fatty acid,SFA4215,BFAPI7,65,BFAPI7-65,NA,collected,N,NA,NA,3815
U3816,fatty acid,SFA4216,BFAPI7,67,BFAPI7-67,NA,collected,N,NA,NA,3816
U3817,fatty acid,SFA4217,BFAPI7,69,BFAPI7-69,NA,collected,N,NA,NA,3817
U3818,fatty acid,SFA4218,BFAPI7,72,BFAPI7-72,NA,collected,N,NA,NA,3818
U3819,fatty acid,SFA4219,BFAPI7,100,BFAPI7-100,NA,collected,N,NA,NA,3819
U3820,fatty acid,SFA4220,BFAPI7,98,BFAPI7-98,NA,collected,N,NA,NA,3820
U3821,fatty acid,SFA4221,BFAPI7,96,BFAPI7-96,NA,collected,N,NA,NA,3821
U3822,fatty acid,SFA4222,BFAPI8,12,BFAPI8-12,NA,collected,N,NA,NA,3822
U3823,fatty acid,SFA4223,BFAPI8,14,BFAPI8-14,NA,collected,N,NA,NA,3823
U3824,fatty acid,SFA4224,BFAPI8,33,BFAPI8-33,NA,collected,N,NA,NA,3824
U3825,fatty acid,SFA4225,BFAPI8,34,BFAPI8-34,NA,collected,N,NA,NA,3825
U3826,fatty acid,SFA4226,BFAPI8,35,BFAPI8-35,NA,collected,N,NA,NA,3826
U3827,fatty acid,SFA4227,BFAPI8,36,BFAPI8-36,NA,collected,N,NA,NA,3827
U3828,fatty acid,SFA4228,BFAPI8,37,BFAPI8-37,NA,collected,N,NA,NA,3828
U3829,fatty acid,SFA4229,BFAPI8,38,BFAPI8-38,NA,collected,N,NA,NA,3829
U3830,fatty acid,SFA4230,BFAPI8,41,BFAPI8-41,NA,collected,N,NA,NA,3830
U3831,fatty acid,SFA4231,BFAPI8,42,BFAPI8-42,NA,collected,N,NA,NA,3831
U3832,fatty acid,SFA4232,BFAPI8,43,BFAPI8-43,NA,collected,N,NA,NA,3832
U3833,fatty acid,SFA4233,BFAPI8,44,BFAPI8-44,NA,collected,N,NA,NA,3833
U3834,fatty acid,SFA4234,BFAPI8,45,BFAPI8-45,NA,collected,N,NA,NA,3834
U3835,fatty acid,SFA4235,BFAPI8,46,BFAPI8-46,NA,collected,N,NA,NA,3835
U3836,fatty acid,SFA4236,BFAPI8,47,BFAPI8-47,NA,collected,N,NA,NA,3836
U3837,fatty acid,SFA4237,BFAPI8,48,BFAPI8-48,NA,collected,N,NA,NA,3837
U3838,fatty acid,SFA4238,BFAPI8,51,BFAPI8-51,NA,collected,N,NA,NA,3838
U3839,fatty acid,SFA4239,BFAPI8,52,BFAPI8-52,NA,collected,N,NA,NA,3839
U3840,fatty acid,SFA4240,BFAPI8,53,BFAPI8-53,NA,collected,N,NA,NA,3840
U3841,fatty acid,SFA4241,BFAPI8,54,BFAPI8-54,NA,collected,N,NA,NA,3841
U3842,fatty acid,SFA4242,BFAPI8,55,BFAPI8-55,NA,collected,N,NA,NA,3842
U3843,fatty acid,SFA4243,BFAPI8,56,BFAPI8-56,NA,collected,N,NA,NA,3843
U3844,fatty acid,SFA4244,BFAPI8,57,BFAPI8-57,NA,collected,N,NA,NA,3844
U3845,fatty acid,SFA4245,BFAPI8,58,BFAPI8-58,NA,collected,N,NA,NA,3845
U3846,fatty acid,SFA4246,BFAPI8,61,BFAPI8-61,Fish fell on lab stool,collected,N,NA,NA,3846
U3847,fatty acid,SFA4247,BFAPI8,62,BFAPI8-62,NA,collected,N,NA,NA,3847
U3848,fatty acid,SFA4248,BFAPI8,63,BFAPI8-63,NA,collected,N,NA,NA,3848
U3754,fatty acid,SFA4154,BFAPI6,43,BFAPI6-43,NA,collected,N,NA,NA,3754
U3900,fatty acid,SFA4300,BFAPI6,44,BFAPI6-44,NA,collected,N,NA,NA,3900
U3755,fatty acid,SFA4155,BFAPI6,45,BFAPI6-45,NA,collected,N,NA,NA,3755
U3852,fatty acid,SFA4252,BFAPI7,74,BFAPI7-74,NA,collected,N,NA,NA,3852
U3853,fatty acid,SFA4253,BFAPI7,76,BFAPI7-76,NA,collected,N,NA,NA,3853
U3854,fatty acid,SFA4254,BFAPI7,78,BFAPI7-78,NA,collected,N,NA,NA,3854
U3855,fatty acid,SFA4255,BFAPI7,80,BFAPI7-80,NA,collected,N,NA,NA,3855
U3856,fatty acid,SFA4256,BFAPI7,81,BFAPI7-81,NA,collected,N,NA,NA,3856
U3857,fatty acid,SFA4257,BFAPI7,83,BFAPI7-83,NA,collected,N,NA,NA,3857
U3858,fatty acid,SFA4258,BFAPI7,85,BFAPI7-85,NA,collected,N,NA,NA,3858
U3859,fatty acid,SFA4259,BFAPI7,87,BFAPI7-87,NA,collected,N,NA,NA,3859
U3860,fatty acid,SFA4260,BFAPI7,89,BFAPI7-89,NA,collected,N,NA,NA,3860
U3861,fatty acid,SFA4261,BFAPI7,92,BFAPI7-92,Fish fell on floor,collected,N,NA,NA,3861
U3862,fatty acid,SFA4262,BFAPI7,94,BFAPI7-94,NA,collected,N,NA,NA,3862
U3863,fatty acid,SFA4263,BFAPI8,1,BFAPI8-1,NA,collected,N,NA,NA,3863
U3864,fatty acid,SFA4264,BFAPI8,3,BFAPI8-3,NA,collected,N,NA,NA,3864
U3865,fatty acid,SFA4265,BFA101,50,BFA101-50,NA,being processed,N,NA,NA,3865
U3866,fatty acid,SFA4266,BFAPI8,16,BFAPI8-16,NA,collected,N,NA,NA,3866
U3867,fatty acid,SFA4267,BFAPI8,18,BFAPI8-18,NA,collected,N,NA,NA,3867
U3868,fatty acid,SFA4268,BFAPI8,2,BFAPI8-2,NA,collected,N,NA,NA,3868
U3869,fatty acid,SFA4269,BFAPI8,4,BFAPI8-4,NA,collected,N,NA,NA,3869
U3870,fatty acid,SFA4270,BFAPI8,5,BFAPI8-5,NA,collected,N,NA,NA,3870
U3871,fatty acid,SFA4271,BFAPI8,6,BFAPI8-6,NA,collected,N,NA,NA,3871
U3872,fatty acid,SFA4272,BFAPI8,7,BFAPI8-7,NA,collected,N,NA,NA,3872
U3873,fatty acid,SFA4273,BFAPI8,8,BFAPI8-8,NA,collected,N,NA,NA,3873
U3874,fatty acid,SFA4274,BFAPI8,11,BFAPI8-11,NA,collected,N,NA,NA,3874
U3875,fatty acid,SFA4275,BFAPI8,13,BFAPI8-13,NA,collected,N,NA,NA,3875
U3876,fatty acid,SFA4276,BFAPI8,17,BFAPI8-17,NA,collected,N,NA,NA,3876
U3877,fatty acid,SFA4277,BFA101,51,BFA101-51,NA,being processed,N,NA,NA,3877
U3878,fatty acid,SFA4278,BFAPI8,22,BFAPI8-22,NA,collected,N,NA,NA,3878
U3879,fatty acid,SFA4279,BFAPI8,23,BFAPI8-23,NA,collected,N,NA,NA,3879
U3880,fatty acid,SFA4280,BFAPI8,24,BFAPI8-24,NA,collected,N,NA,NA,3880
U3881,fatty acid,SFA4281,BFAPI8,25,BFAPI8-25,NA,collected,N,NA,NA,3881
U3882,fatty acid,SFA4282,BFA101,52,BFA101-52,NA,being processed,N,NA,NA,3882
U3883,fatty acid,SFA4283,BFAPI8,31,BFAPI8-31,Fish fell on floor,collected,N,NA,NA,3883
U3884,fatty acid,SFA4284,BFAPI8,32,BFAPI8-32,NA,collected,N,NA,NA,3884
U3885,fatty acid,SFA4285,BFAPI8,27,BFAPI8-27,NA,collected,N,NA,NA,3885
U3886,fatty acid,SFA4286,BFAPI8,28,BFAPI8-28,NA,collected,N,NA,NA,3886
U3887,fatty acid,SFA4287,BFAPI8,98,BFAPI8-98,Fish fell on floor,collected,N,NA,NA,3887
U3888,fatty acid,SFA4288,BFAPI8,97,BFAPI8-97,NA,collected,N,NA,NA,3888
U3889,fatty acid,SFA4289,BFAPI8,96,BFAPI8-96,NA,collected,N,NA,NA,3889
U3890,fatty acid,SFA4290,BFAPI8,95,BFAPI8-95,NA,collected,N,NA,NA,3890
U3891,fatty acid,SFA4291,BFAPI8,94,BFAPI8-94,NA,collected,N,NA,NA,3891
U3910,fatty acid,SFA4310,BFAPI6,46,BFAPI6-46,NA,collected,N,NA,NA,3910
U3756,fatty acid,SFA4156,BFAPI6,47,BFAPI6-47,NA,collected,N,NA,NA,3756
U3911,fatty acid,SFA4311,BFAPI6,48,BFAPI6-48,NA,collected,N,NA,NA,3911
U3757,fatty acid,SFA4157,BFAPI6,49,BFAPI6-49,NA,collected,N,NA,NA,3757
U3913,fatty acid,SFA4313,BFAPI6,50,BFAPI6-50,NA,collected,N,NA,NA,3913
U3901,fatty acid,SFA4301,BFAPI6,51,BFAPI6-51,NA,collected,N,NA,NA,3901
U3758,fatty acid,SFA4158,BFAPI6,52,BFAPI6-52,NA,collected,N,NA,NA,3758
U3912,fatty acid,SFA4312,BFAPI6,53,BFAPI6-53,NA,collected,N,NA,NA,3912
U3759,fatty acid,SFA4159,BFAPI6,54,BFAPI6-54,NA,collected,N,NA,NA,3759
U3760,fatty acid,SFA4160,BFAPI6,56,BFAPI6-56,NA,collected,N,NA,NA,3760
U3761,fatty acid,SFA4161,BFAPI6,30,BFAPI6-30,NA,collected,N,NA,Changed from cell 58 (incorrect location) 2018-01-16 JG,3761
U3903,fatty acid,SFA4303,BFAPI6,58,BFAPI6-58,NA,collected,N,NA,NA,3903
U3849,fatty acid,SFA4249,BFAPI6,59,BFAPI6-59,NA,collected,N,NA,NA,3849
U3905,fatty acid,SFA4305,BFAPI6,60,BFAPI6-60,NA,collected,N,NA,NA,3905
U4909,fatty acid,SFA5409,BFAPI6,62,BFAPI6-62,NA,collected,N,NA,NA,4909
U4910,fatty acid,SFA5410,BFAPI6,63,BFAPI6-63,NA,collected,N,NA,NA,4910
U4911,fatty acid,SFA5411,BFAPI6,64,BFAPI6-64,NA,collected,N,NA,NA,4911
U4912,fatty acid,SFA5412,BFAPI6,66,BFAPI6-66,NA,collected,N,NA,NA,4912
U4913,fatty acid,SFA5413,BFAPI6,67,BFAPI6-67,NA,collected,N,NA,NA,4913
U4914,fatty acid,SFA5414,BFAPI6,68,BFAPI6-68,NA,collected,N,NA,NA,4914
U3902,fatty acid,SFA4302,BFAPI6,71,BFAPI6-71,NA,collected,N,NA,NA,3902
U3907,fatty acid,SFA4307,BFAPI6,72,BFAPI6-72,NA,collected,N,NA,NA,3907
U3914,fatty acid,SFA4314,BFACO5,1,BFACO5-1,NA,collected,N,NA,NA,3914
U3915,fatty acid,SFA4315,BFACO5,3,BFACO5-3,NA,collected,N,NA,NA,3915
U3916,fatty acid,SFA4316,BFACO5,5,BFACO5-5,NA,collected,N,NA,NA,3916
U3917,fatty acid,SFA4317,BFACO5,7,BFACO5-7,NA,collected,N,NA,NA,3917
U3918,fatty acid,SFA4318,BFACO5,9,BFACO5-9,NA,collected,N,NA,NA,3918
U3919,fatty acid,SFA4319,BFACO5,12,BFACO5-12,NA,collected,N,NA,NA,3919
U3920,fatty acid,SFA4320,BFACO5,14,BFACO5-14,NA,collected,N,NA,NA,3920
U3921,fatty acid,SFA4321,BFACO5,16,BFACO5-16,NA,collected,N,NA,NA,3921
U3922,fatty acid,SFA4322,BFACO5,18,BFACO5-18,NA,collected,N,NA,NA,3922
U3923,fatty acid,SFA4323,BFACO5,20,BFACO5-20,NA,collected,N,NA,NA,3923
U3924,fatty acid,SFA4324,BFACO5,21,BFACO5-21,NA,collected,N,NA,NA,3924
U3925,fatty acid,SFA4325,BFACO5,23,BFACO5-23,NA,collected,N,NA,NA,3925
U3926,fatty acid,SFA4326,BFACO5,25,BFACO5-25,NA,collected,N,NA,NA,3926
U3927,fatty acid,SFA4327,BFACO5,27,BFACO5-27,NA,collected,N,NA,NA,3927
U3928,fatty acid,SFA4328,BFACO5,29,BFACO5-29,NA,collected,N,NA,NA,3928
U3929,fatty acid,SFA4329,BFACO5,32,BFACO5-32,NA,collected,N,NA,NA,3929
U3930,fatty acid,SFA4330,BFACO5,34,BFACO5-34,NA,collected,N,NA,NA,3930
U3931,fatty acid,SFA4331,BFACO5,36,BFACO5-36,NA,collected,N,NA,NA,3931
U3932,fatty acid,SFA4332,BFACO5,38,BFACO5-38,Slightly thawed,collected,N,NA,NA,3932
U3933,fatty acid,SFA4333,BFACO5,40,BFACO5-40,NA,collected,N,NA,NA,3933
U3934,fatty acid,SFA4334,BFACO5,41,BFACO5-41,NA,collected,N,NA,NA,3934
U3935,fatty acid,SFA4335,BFACO5,43,BFACO5-43,NA,collected,N,NA,NA,3935
U3936,fatty acid,SFA4336,BFACO5,45,BFACO5-45,NA,collected,N,NA,NA,3936
U3937,fatty acid,SFA4337,BFACO5,47,BFACO5-47,NA,collected,N,NA,NA,3937
U3938,fatty acid,SFA4338,BFACO5,49,BFACO5-49,NA,collected,N,NA,NA,3938
U3939,fatty acid,SFA4339,BFACO5,52,BFACO5-52,NA,collected,N,NA,NA,3939
U3940,fatty acid,SFA4340,BFACO5,54,BFACO5-54,NA,collected,N,NA,NA,3940
U3941,fatty acid,SFA4341,BFACO5,56,BFACO5-56,NA,collected,N,NA,NA,3941
U3942,fatty acid,SFA4342,BFACO5,58,BFACO5-58,NA,collected,N,NA,NA,3942
U3943,fatty acid,SFA4343,BFACO5,60,BFACO5-60,NA,collected,N,NA,NA,3943
U3944,fatty acid,SFA4344,BFACO5,61,BFACO5-61,NA,collected,N,NA,NA,3944
U3945,fatty acid,SFA4345,BFACO5,63,BFACO5-63,NA,collected,N,NA,NA,3945
U3946,fatty acid,SFA4346,BFACO5,65,BFACO5-65,NA,collected,N,NA,NA,3946
U3947,fatty acid,SFA4347,BFACO5,67,BFACO5-67,NA,collected,N,NA,NA,3947
U3948,fatty acid,SFA4348,BFACO5,69,BFACO5-69,NA,collected,N,NA,NA,3948
U3949,fatty acid,SFA4349,BFA100,7,BFA100-7,NA,being processed,N,NA,NA,3949
U3950,fatty acid,SFA4350,BFACO5,74,BFACO5-74,NA,collected,N,NA,NA,3950
U3951,fatty acid,SFA4351,BFACO5,76,BFACO5-76,NA,collected,N,NA,NA,3951
U3952,fatty acid,SFA4352,BFACO5,78,BFACO5-78,NA,collected,N,NA,NA,3952
U3953,fatty acid,SFA4353,BFACO5,80,BFACO5-80,NA,collected,N,NA,NA,3953
U3954,fatty acid,SFA4354,BFACO5,81,BFACO5-81,NA,collected,N,NA,NA,3954
U3955,fatty acid,SFA4355,BFACO5,83,BFACO5-83,NA,collected,N,NA,NA,3955
U3956,fatty acid,SFA4356,BFACO5,85,BFACO5-85,NA,collected,N,NA,NA,3956
U3957,fatty acid,SFA4357,BFACO5,87,BFACO5-87,NA,collected,N,NA,NA,3957
U3958,fatty acid,SFA4358,BFACO5,89,BFACO5-89,NA,collected,N,NA,NA,3958
U3959,fatty acid,SFA4359,BFACO5,92,BFACO5-92,NA,collected,N,NA,NA,3959
U3960,fatty acid,SFA4360,BFACO5,94,BFACO5-94,NA,collected,N,NA,NA,3960
U3961,fatty acid,SFA4361,BFACO5,96,BFACO5-96,NA,collected,N,NA,NA,3961
U3962,fatty acid,SFA4362,BFACO5,98,BFACO5-98,NA,collected,N,NA,NA,3962
U3963,fatty acid,SFA4363,BFACO5,2,BFACO5-2,NA,collected,N,NA,NA,3963
U3967,fatty acid,SFA4367,BFAHE3,4,BFAHE3-4,NA,collected,N,NA,NA,3967
U3968,fatty acid,SFA4368,BFAHE3,8,BFAHE3-8,NA,collected,N,NA,NA,3968
U3969,fatty acid,SFA4369,BFAHE3,11,BFAHE3-11,NA,collected,N,NA,NA,3969
U3970,fatty acid,SFA4370,BFAHE3,100,BFAHE3-100,NA,collected,N,NA,NA,3970
U3971,fatty acid,SFA4371,BFAHE3,98,BFAHE3-98,NA,collected,N,NA,NA,3971
U3972,fatty acid,SFA4372,BFAHE3,96,BFAHE3-96,NA,collected,N,NA,NA,3972
U3973,fatty acid,SFA4373,BFAHE3,94,BFAHE3-94,NA,collected,N,NA,NA,3973
U3974,fatty acid,SFA4374,BFAHE3,92,BFAHE3-92,NA,collected,N,NA,NA,3974
U3975,fatty acid,SFA4375,BFAHE3,89,BFAHE3-89,NA,collected,N,NA,NA,3975
U3976,fatty acid,SFA4376,BFA102,54,BFA102-54,NA,being processed,N,NA,NA,3976
U3977,fatty acid,SFA4377,BFA102,53,BFA102-53,NA,being processed,N,NA,NA,3977
U3978,fatty acid,SFA4378,BFAHE3,83,BFAHE3-83,NA,collected,N,NA,NA,3978
U3979,fatty acid,SFA4379,BFAHE3,81,BFAHE3-81,NA,collected,N,NA,NA,3979
U3980,fatty acid,SFA4380,BFAHE3,80,BFAHE3-80,NA,collected,N,NA,NA,3980
U3981,fatty acid,SFA4381,BFAHE3,78,BFAHE3-78,NA,collected,N,NA,NA,3981
U3982,fatty acid,SFA4382,BFAHE3,76,BFAHE3-76,NA,collected,N,NA,NA,3982
U3983,fatty acid,SFA4383,BFAHE3,45,BFAHE3-45,NA,collected,N,NA,NA,3983
U3984,fatty acid,SFA4384,BFAHE3,47,BFAHE3-47,NA,collected,N,NA,NA,3984
U3985,fatty acid,SFA4385,BFAHE3,49,BFAHE3-49,NA,collected,N,NA,NA,3985
U3986,fatty acid,SFA4386,BFAHE3,52,BFAHE3-52,NA,collected,N,NA,NA,3986
U3987,fatty acid,SFA4387,BFAHE3,54,BFAHE3-54,NA,collected,N,NA,NA,3987
U3988,fatty acid,SFA4388,BFAHE3,56,BFAHE3-56,NA,collected,N,NA,NA,3988
U3989,fatty acid,SFA4389,BFAHE3,58,BFAHE3-58,NA,collected,N,NA,NA,3989
U3990,fatty acid,SFA4390,BFAHE3,60,BFAHE3-60,NA,collected,N,NA,NA,3990
U3991,fatty acid,SFA4391,BFAHE3,61,BFAHE3-61,NA,collected,N,NA,NA,3991
U3992,fatty acid,SFA4392,BFAHE3,63,BFAHE3-63,NA,collected,N,NA,NA,3992
U3993,fatty acid,SFA4393,BFAHE3,65,BFAHE3-65,NA,collected,N,NA,NA,3993
U3994,fatty acid,SFA4394,BFAHE3,2,BFAHE3-2,NA,collected,N,NA,NA,3994
U3995,fatty acid,SFA4395,BFAHE3,1,BFAHE3-1,NA,collected,N,NA,NA,3995
U3996,fatty acid,SFA4396,BFAHE3,3,BFAHE3-3,NA,collected,N,NA,NA,3996
U3997,fatty acid,SFA4397,BFAHE3,5,BFAHE3-5,NA,collected,N,NA,NA,3997
U3998,fatty acid,SFA4398,BFAHE3,7,BFAHE3-7,NA,collected,N,NA,NA,3998
U3999,fatty acid,SFA4399,BFAHE3,9,BFAHE3-9,NA,collected,N,NA,NA,3999
U4000,fatty acid,SFA4400,BFAHE3,12,BFAHE3-12,NA,collected,N,NA,NA,4000
U4001,fatty acid,SFA4401,BFAHE3,14,BFAHE3-14,NA,collected,N,NA,NA,4001
U4002,fatty acid,SFA4402,BFAHE3,16,BFAHE3-16,NA,collected,N,NA,NA,4002
U4003,fatty acid,SFA4403,BFAHE3,18,BFAHE3-18,NA,collected,N,NA,NA,4003
U4004,fatty acid,SFA4404,BFAHE3,20,BFAHE3-20,NA,collected,N,NA,NA,4004
U4005,fatty acid,SFA4405,BFAHE3,21,BFAHE3-21,NA,collected,N,NA,NA,4005
U4006,fatty acid,SFA4406,BFAHE3,23,BFAHE3-23,NA,collected,N,NA,NA,4006
U4007,fatty acid,SFA4407,BFAHE3,25,BFAHE3-25,NA,collected,N,NA,NA,4007
U4008,fatty acid,SFA4408,BFA102,51,BFA102-51,NA,being processed,N,NA,NA,4008
U4009,fatty acid,SFA4409,BFA102,52,BFA102-52,NA,being processed,N,NA,NA,4009
U4010,fatty acid,SFA4410,BFAHE3,32,BFAHE3-32,NA,collected,N,NA,NA,4010
U4011,fatty acid,SFA4411,BFAHE3,34,BFAHE3-34,NA,collected,N,NA,NA,4011
U4012,fatty acid,SFA4412,BFAHE3,36,BFAHE3-36,NA,collected,N,NA,NA,4012
U4013,fatty acid,SFA4413,BFAHE3,38,BFAHE3-38,NA,collected,N,NA,NA,4013
U4014,fatty acid,SFA4414,BFAHE3,40,BFAHE3-40,NA,collected,N,NA,NA,4014
U4015,fatty acid,SFA4415,BFAHE3,41,BFAHE3-41,NA,collected,N,NA,NA,4015
U4016,fatty acid,SFA4416,BFAHE3,43,BFAHE3-43,NA,collected,N,NA,NA,4016
U3746,fatty acid,SFA4146,BFACU11,8,BFACU11-8,NA,collected,N,NA,NA,3746
U4021,fatty acid,SFA4421,BFACU11,9,BFACU11-9,NA,collected,N,NA,NA,4021
U4052,fatty acid,SFA4452,BFACU11,10,BFACU11-10,NA,collected,N,NA,NA,4052
U4066,fatty acid,SFA4466,BFACU11,11,BFACU11-11,NA,collected,N,NA,NA,4066
U4022,fatty acid,SFA4422,BFACU11,12,BFACU11-12,NA,collected,N,NA,NA,4022
U3747,fatty acid,SFA4147,BFACU11,13,BFACU11-13,NA,collected,N,NA,NA,3747
U4023,fatty acid,SFA4423,BFACU11,14,BFACU11-14,NA,collected,N,NA,NA,4023
U4024,fatty acid,SFA4424,BFACU11,16,BFACU11-16,NA,collected,N,NA,NA,4024
U4053,fatty acid,SFA4453,BFACU11,17,BFACU11-17,NA,collected,N,NA,NA,4053
U4025,fatty acid,SFA4425,BFACU11,18,BFACU11-18,NA,collected,N,NA,NA,4025
U4027,fatty acid,SFA4427,BFACU10,1,BFACU10-1,NA,collected,N,NA,NA,4027
U4028,fatty acid,SFA4428,BFACU10,2,BFACU10-2,NA,collected,N,NA,NA,4028
U4029,fatty acid,SFA4429,BFACU10,3,BFACU10-3,NA,collected,N,NA,NA,4029
U4030,fatty acid,SFA4430,BFACU10,4,BFACU10-4,NA,collected,N,NA,NA,4030
U4031,fatty acid,SFA4431,BFACU10,11,BFACU10-11,NA,collected,N,NA,NA,4031
U4032,fatty acid,SFA4432,BFACU10,9,BFACU10-9,NA,collected,N,NA,NA,4032
U4033,fatty acid,SFA4433,BFACU10,99,BFACU10-99,NA,collected,N,NA,NA,4033
U4034,fatty acid,SFA4434,BFACU10,98,BFACU10-98,NA,collected,N,NA,NA,4034
U4035,fatty acid,SFA4435,BFACU10,97,BFACU10-97,NA,collected,N,NA,NA,4035
U4036,fatty acid,SFA4436,BFACU10,67,BFACU10-67,NA,collected,N,NA,NA,4036
U4037,fatty acid,SFA4437,BFACU10,56,BFACU10-56,NA,collected,N,NA,NA,4037
U4038,fatty acid,SFA4438,BFACU10,57,BFACU10-57,NA,collected,N,NA,NA,4038
U4039,fatty acid,SFA4439,BFACU10,6,BFACU10-6,NA,collected,N,NA,NA,4039
U4040,fatty acid,SFA4440,BFACU10,59,BFACU10-59,NA,collected,N,NA,NA,4040
U4041,fatty acid,SFA4441,BFACU10,68,BFACU10-68,NA,collected,N,NA,NA,4041
U4067,fatty acid,SFA4467,BFACU11,19,BFACU11-19,NA,collected,N,NA,NA,4067
U4026,fatty acid,SFA4426,BFACU11,20,BFACU11-20,NA,collected,N,NA,NA,4026
U4054,fatty acid,SFA4454,BFACU11,21,BFACU11-21,NA,collected,N,NA,NA,4054
U4068,fatty acid,SFA4468,BFACU11,22,BFACU11-22,NA,collected,N,NA,Changed from cell 21 (incorrect location) 2018-01-16 JG,4068
U4055,fatty acid,SFA4455,BFACU11,23,BFACU11-23,FA fell on bench.,collected,N,NA,NA,4055
U4069,fatty acid,SFA4469,BFACU11,24,BFACU11-24,NA,collected,N,NA,NA,4069
U4049,fatty acid,SFA4449,BFACU11,15,BFACU11-15,NA,collected,N,NA,Changed from cell 26 (incorrect location) 2018-01-16 JG,4049
U4056,fatty acid,SFA4456,BFACU11,26,BFACU11-26,NA,collected,N,NA,NA,4056
U4050,fatty acid,SFA4450,BFACU12,2,BFACU12-2,NA,collected,N,NA,NA,4050
U4070,fatty acid,SFA4470,BFACU11,27,BFACU11-27,NA,collected,N,NA,NA,4070
U4057,fatty acid,SFA4457,BFACU11,28,BFACU11-28,NA,collected,N,NA,NA,4057
U4071,fatty acid,SFA4471,BFACU11,29,BFACU11-29,NA,collected,N,NA,NA,4071
U4058,fatty acid,SFA4458,BFACU11,30,BFACU11-30,NA,collected,N,NA,NA,4058
U4059,fatty acid,SFA4459,BFACU11,31,BFACU11-31,NA,collected,N,NA,NA,4059
U4072,fatty acid,SFA4472,BFACU11,32,BFACU11-32,NA,collected,N,NA,NA,4072
U3748,fatty acid,SFA4148,BFACU11,33,BFACU11-33,NA,collected,N,NA,NA,3748
U4060,fatty acid,SFA4460,BFACU11,34,BFACU11-34,NA,collected,N,NA,NA,4060
U4073,fatty acid,SFA4473,BFACU11,36,BFACU11-36,NA,collected,N,NA,NA,4073
U3749,fatty acid,SFA4149,BFACU11,37,BFACU11-37,NA,collected,N,NA,NA,3749
U4061,fatty acid,SFA4461,BFACU12,5,BFACU12-5,NA,collected,N,NA,NA,4061
U4062,fatty acid,SFA4462,BFACU12,9,BFACU12-9,NA,collected,N,NA,NA,4062
U4063,fatty acid,SFA4463,BFACU12,12,BFACU12-12,NA,collected,N,NA,NA,4063
U4064,fatty acid,SFA4464,BFACU12,18,BFACU12-18,NA,collected,N,NA,NA,4064
U4065,fatty acid,SFA4465,BFACU12,100,BFACU12-100,NA,collected,N,NA,NA,4065
U4076,fatty acid,SFA4476,BFACU11,38,BFACU11-38,NA,collected,N,NA,NA,4076
U3750,fatty acid,SFA4150,BFACU11,39,BFACU11-39,NA,collected,N,NA,NA,3750
U4074,fatty acid,SFA4474,BFACU11,40,BFACU11-40,NA,collected,N,NA,NA,4074
U4077,fatty acid,SFA4477,BFACU11,41,BFACU11-41,NA,collected,N,NA,NA,4077
U4042,fatty acid,SFA4442,BFACU11,42,BFACU11-42,NA,collected,N,NA,NA,4042
U4075,fatty acid,SFA4475,BFACU11,43,BFACU11-43,NA,collected,N,NA,NA,4075
U4078,fatty acid,SFA4478,BFACU11,44,BFACU11-44,NA,collected,N,NA,NA,4078
U4079,fatty acid,SFA4479,BFACU11,46,BFACU11-46,NA,collected,N,NA,NA,4079
U4085,fatty acid,SFA4485,BFACU11,47,BFACU11-47,NA,collected,N,NA,NA,4085
U4044,fatty acid,SFA4444,BFACU11,48,BFACU11-48,NA,collected,N,NA,NA,4044
U4086,fatty acid,SFA4486,BFACU11,49,BFACU11-49,NA,collected,N,NA,NA,4086
U4087,fatty acid,SFA4487,BFACU11,50,BFACU11-50,NA,collected,N,NA,NA,4087
U4088,fatty acid,SFA4488,BFACU11,51,BFACU11-51,NA,collected,N,NA,NA,4088
U4089,fatty acid,SFA4489,BFACU11,52,BFACU11-52,NA,collected,N,NA,NA,4089
U4090,fatty acid,SFA4490,BFACU11,53,BFACU11-53,NA,collected,N,NA,NA,4090
U4091,fatty acid,SFA4491,BFACU11,54,BFACU11-54,NA,collected,N,NA,NA,4091
U4108,fatty acid,SFA4508,BFACU11,55,BFACU11-55,NA,collected,N,NA,NA,4108
U4092,fatty acid,SFA4492,BFACU11,56,BFACU11-56,NA,collected,N,NA,NA,4092
U4093,fatty acid,SFA4493,BFACU11,57,BFACU11-57,NA,collected,N,NA,NA,4093
U4094,fatty acid,SFA4494,BFACU11,58,BFACU11-58,NA,collected,N,NA,NA,4094
U4095,fatty acid,SFA4495,BFACU11,59,BFACU11-59,NA,collected,N,NA,NA,4095
U4110,fatty acid,SFA4510,BFACU11,60,BFACU11-60,NA,collected,N,NA,NA,4110
U4111,fatty acid,SFA4511,BFACU11,71,BFACU11-71,NA,collected,N,NA,NA,4111
U4112,fatty acid,SFA4512,BFACU11,72,BFACU11-72,NA,collected,N,NA,NA,4112
