ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U4661,fin clip,DS00610,DW21,NA,DW21-NA,NA,results received,Whatman Sheet,N,NA,NA,4661
U4662,fin clip,DS00601,DW21,NA,DW21-NA,NA,results received,Whatman Sheet,N,NA,NA,4662
U4663,fin clip,DS00316,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4663
U4664,fin clip,DS00330,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4664
U4665,fin clip,DS00317,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4665
U4666,fin clip,DS00306,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4666
U4667,fin clip,DS00301,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4667
U4668,fin clip,DS00313,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4668
U4669,fin clip,DS00304,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4669
U4670,fin clip,DS00302,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4670
U4671,fin clip,DS00803,DW27,NA,DW27-NA,NA,results received,Whatman Sheet,N,NA,NA,4671
U4672,fin clip,DS00804,DW27,NA,DW27-NA,NA,results received,Whatman Sheet,N,NA,NA,4672
U4681,fin clip,DS00303,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4681
U4682,fin clip,DS00305,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4682
U4683,fin clip,DS00307,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4683
U4684,fin clip,DS00312,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4684
U4685,fin clip,DS00314,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4685
U4686,fin clip,DS00315,DW11,NA,DW11-NA,NA,collected,Whatman Sheet,N,NA,NA,4686
U4687,fin clip,DS00806,DW27,NA,DW27-NA,NA,results received,Whatman Sheet,N,NA,NA,4687
U4688,fin clip,DS00809,DW27,NA,DW27-NA,NA,results received,Whatman Sheet,N,NA,NA,4688
U4689,fin clip,DS00801,DW27,NA,DW27-NA,NA,results received,Whatman Sheet,N,NA,NA,4689
U4690,fin clip,DS00802,DW27,NA,DW27-NA,NA,results received,Whatman Sheet,N,NA,NA,4690
U4691,fin clip,DS01040,DW38,NA,DW38-NA,NA,collected,Whatman Sheet,N,NA,NA,4691
U10081,fin clip,S10081FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10081
U10082,fin clip,S10082FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10082
U10083,fin clip,S10083FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10083
U10084,fin clip,S10084FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10084
U10085,fin clip,S10085FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10085
U10086,fin clip,S10086FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10086
U10087,fin clip,S10087FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10087
U10088,fin clip,S10088FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10088
U10089,fin clip,S10089FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10089
U10090,fin clip,S10090FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10090
U10091,fin clip,S10091FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10091
U10092,fin clip,S10092FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10092
U10093,fin clip,S10093FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10093
U10094,fin clip,S10094FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10094
U10095,fin clip,S10095FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10095
U10096,fin clip,S10096FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10096
U10097,fin clip,S10097FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10097
U10098,fin clip,S10098FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10098
U10099,fin clip,S10099FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10099
U10100,fin clip,S10100FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10100
U10101,fin clip,S10101FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10101
U10102,fin clip,S10102FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10102
U10103,fin clip,S10103FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10103
U10104,fin clip,S10104FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10104
U10105,fin clip,S10105FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10105
U10106,fin clip,S10106FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10106
U10107,fin clip,S10107FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10107
U10108,fin clip,S10108FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10108
U10109,fin clip,S10109FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10109
U10110,fin clip,S10110FC1,DW50,NA,DW50-NA,NA,collected,Whatman Sheet,N,NA,NA,10110
U10161,fin clip,S10161FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10161
U10162,fin clip,S10162FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10162
U10163,fin clip,S10163FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10163
U10164,fin clip,S10164FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10164
U10165,fin clip,S10165FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10165
U10166,fin clip,S10166FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10166
U10167,fin clip,S10167FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10167
U10168,fin clip,S10168FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10168
U10169,fin clip,S10169FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10169
U10170,fin clip,S10170FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10170
U10171,fin clip,S10171FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10171
U10172,fin clip,S10172FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10172
U10173,fin clip,S10173FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10173
U10174,fin clip,S10174FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10174
U10175,fin clip,S10175FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10175
U10176,fin clip,S10176FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10176
U10177,fin clip,S10177FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10177
U10178,fin clip,S10178FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10178
U10179,fin clip,S10179FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10179
U10180,fin clip,S10180FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10180
U10181,fin clip,S10181FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10181
U10182,fin clip,S10182FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10182
U10183,fin clip,S10183FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10183
U10184,fin clip,S10184FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10184
U10185,fin clip,S10185FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10185
U10186,fin clip,S10186FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10186
U10187,fin clip,S10187FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10187
U10188,fin clip,S10188FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10188
U10189,fin clip,S10189FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10189
U10190,fin clip,S10190FC1,DW51,NA,DW51-NA,NA,collected,Whatman Sheet,N,NA,NA,10190
U10241,fin clip,S10241FC1,DW52,NA,DW52-NA,NA,collected,Whatman Sheet,N,NA,NA,10241
U10242,fin clip,S10242FC1,DW52,NA,DW52-NA,NA,collected,Whatman Sheet,N,NA,NA,10242
U10243,fin clip,S10243FC1,DW52,NA,DW52-NA,NA,collected,Whatman Sheet,N,NA,NA,10243
U10244,fin clip,S10244FC1,DW52,NA,DW52-NA,NA,collected,Whatman Sheet,N,NA,NA,10244
U10245,fin clip,S10245FC1,DW52,NA,DW52-NA,NA,collected,Whatman Sheet,N,NA,NA,10245
U10246,fin clip,S10246FC1,DW52,NA,DW52-NA,NA,collected,Whatman Sheet,N,NA,NA,10246
U10247,fin clip,S10247FC1,DW52,NA,DW52-NA,NA,collected,Whatman Sheet,N,NA,NA,10247
U10248,fin clip,S10248FC1,DW52,NA,DW52-NA,NA,collected,Whatman Sheet,N,NA,NA,10248
U10401,fin clip,S10401FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10401
U10402,fin clip,S10402FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10402
U10403,fin clip,S10403FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10403
U10404,fin clip,S10404FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10404
U10405,fin clip,S10405FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10405
U10406,fin clip,S10406FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10406
U10407,fin clip,S10407FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10407
U10408,fin clip,S10408FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10408
U10409,fin clip,S10409FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10409
U10410,fin clip,S10410FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10410
U10411,fin clip,S10411FC1,DW54,NA,DW54-NA,NA,collected,Whatman Sheet,N,NA,NA,10411
U10481,fin clip,S10481FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10481
U10482,fin clip,S10482FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10482
U10483,fin clip,S10483FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10483
U10484,fin clip,S10484FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10484
U10485,fin clip,S10485FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10485
U10486,fin clip,S10486FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10486
U10487,fin clip,S10487FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10487
U10488,fin clip,S10488FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10488
U10489,fin clip,S10489FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10489
U10490,fin clip,S10490FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10490
U10491,fin clip,S10491FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10491
U10492,fin clip,S10492FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10492
U10493,fin clip,S10493FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10493
U10494,fin clip,S10494FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10494
U10495,fin clip,S10495FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10495
U10496,fin clip,S10496FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10496
U10497,fin clip,S10497FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10497
U10498,fin clip,S10498FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10498
U10499,fin clip,S10499FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10499
U10500,fin clip,S10500FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10500
U10501,fin clip,S10501FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10501
U10502,fin clip,S10502FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10502
U10503,fin clip,S10503FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10503
U10504,fin clip,S10504FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10504
U10505,fin clip,S10505FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10505
U10506,fin clip,S10506FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10506
U10507,fin clip,S10507FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10507
U10508,fin clip,S10508FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10508
U10509,fin clip,S10509FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10509
U10510,fin clip,S10510FC1,DW55,NA,DW55-NA,NA,collected,Whatman Sheet,N,NA,NA,10510
U10561,fin clip,S10561FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10561
U10562,fin clip,S10562FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10562
U10563,fin clip,S10563FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10563
U10564,fin clip,S10564FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10564
U10565,fin clip,S10565FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10565
U10566,fin clip,S10566FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10566
U10567,fin clip,S10567FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10567
U10568,fin clip,S10568FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10568
U10569,fin clip,S10569FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10569
U10570,fin clip,S10570FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10570
U10571,fin clip,S10571FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10571
U10572,fin clip,S10572FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10572
U10573,fin clip,S10573FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10573
U10574,fin clip,S10574FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10574
U10575,fin clip,S10575FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10575
U10576,fin clip,S10576FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10576
U10577,fin clip,S10577FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10577
U10578,fin clip,S10578FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10578
U10579,fin clip,S10579FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10579
U10580,fin clip,S10580FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10580
U10581,fin clip,S10581FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10581
U10582,fin clip,S10582FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10582
U10583,fin clip,S10583FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10583
U10584,fin clip,S10584FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10584
U10585,fin clip,S10585FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10585
U10586,fin clip,S10586FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10586
U10587,fin clip,S10587FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10587
U10588,fin clip,S10588FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10588
U10589,fin clip,S10589FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10589
U10590,fin clip,S10590FC1,DW56,NA,DW56-NA,NA,collected,Whatman Sheet,N,NA,NA,10590
U10641,fin clip,S10641FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10641
U10642,fin clip,S10642FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10642
U10643,fin clip,S10643FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10643
U10644,fin clip,S10644FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10644
U10645,fin clip,S10645FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10645
U10646,fin clip,S10646FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10646
U10647,fin clip,S10647FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10647
U10648,fin clip,S10648FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10648
U10649,fin clip,S10649FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10649
U10650,fin clip,S10650FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10650
U10651,fin clip,S10651FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10651
U10652,fin clip,S10652FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10652
U10653,fin clip,S10653FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10653
U10654,fin clip,S10654FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10654
U10655,fin clip,S10655FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10655
U10656,fin clip,S10656FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10656
U10657,fin clip,S10657FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10657
U10658,fin clip,S10658FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10658
U10659,fin clip,S10659FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10659
U10660,fin clip,S10660FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10660
U10661,fin clip,S10661FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10661
U10662,fin clip,S10662FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10662
U10663,fin clip,S10663FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10663
U10664,fin clip,S10664FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10664
U10665,fin clip,S10665FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10665
U10666,fin clip,S10666FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10666
U10667,fin clip,S10667FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10667
U10668,fin clip,S10668FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10668
U10669,fin clip,S10669FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10669
U10670,fin clip,S10670FC1,DW57,NA,DW57-NA,NA,collected,Whatman Sheet,N,NA,NA,10670
U10721,fin clip,S10721FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10721
U10722,fin clip,S10722FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10722
U10723,fin clip,S10723FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10723
U10724,fin clip,S10724FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10724
U10725,fin clip,S10725FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10725
U10726,fin clip,S10726FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10726
U10727,fin clip,S10727FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10727
U10728,fin clip,S10728FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10728
U10729,fin clip,S10729FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10729
U10730,fin clip,S10730FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10730
U10731,fin clip,S10731FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10731
U10732,fin clip,S10732FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10732
U10733,fin clip,S10733FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10733
U10734,fin clip,S10734FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10734
U10735,fin clip,S10735FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10735
U10736,fin clip,S10736FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10736
U10737,fin clip,S10737FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10737
U10738,fin clip,S10738FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10738
U10739,fin clip,S10739FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10739
U10740,fin clip,S10740FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10740
U10741,fin clip,S10741FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10741
U10742,fin clip,S10742FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10742
U10791,fin clip,S10791FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10791
U10792,fin clip,S10792FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10792
U10793,fin clip,S10793FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10793
U10794,fin clip,S10794FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10794
U10795,fin clip,S10795FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10795
U10796,fin clip,S10796FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10796
U10797,fin clip,S10797FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10797
U10798,fin clip,S10798FC1,DW58,NA,DW58-NA,NA,collected,Whatman Sheet,N,NA,NA,10798
U10801,fin clip,S10801FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10801
U10802,fin clip,S10802FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10802
U10803,fin clip,S10803FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10803
U10804,fin clip,S10804FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10804
U10805,fin clip,S10805FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10805
U10806,fin clip,S10806FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10806
U10807,fin clip,S10807FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10807
U10808,fin clip,S10808FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10808
U10809,fin clip,S10809FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10809
U10810,fin clip,S10810FC1,DW59,NA,DW59-NA,NA,collected,Whatman Sheet,N,NA,NA,10810
U10881,fin clip,S10881FC1,DW60,NA,DW60-NA,NA,collected,Whatman Sheet,N,NA,NA,10881
U10882,fin clip,S10882FC1,DW60,NA,DW60-NA,NA,collected,Whatman Sheet,N,NA,NA,10882
U10883,fin clip,S10883FC1,DW60,NA,DW60-NA,NA,collected,Whatman Sheet,N,NA,NA,10883
U10961,fin clip,S10961FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10961
U10962,fin clip,S10962FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10962
U10963,fin clip,S10963FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10963
U10964,fin clip,S10964FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10964
U10965,fin clip,S10965FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10965
U10966,fin clip,S10966FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10966
U10967,fin clip,S10967FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10967
U10968,fin clip,S10968FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10968
U10969,fin clip,S10969FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10969
U10970,fin clip,S10970FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10970
U10971,fin clip,S10971FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10971
U10972,fin clip,S10972FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10972
U10973,fin clip,S10973FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10973
U10974,fin clip,S10974FC1,DW61,NA,DW61-NA,NA,collected,Whatman Sheet,N,NA,NA,10974
