ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log,ufn_sort
U4012,stomach,SST4412,BST143,NA,BST143-NA,NA,collected,N,NA,NA,4012
U4013,stomach,SST4413,BST143,NA,BST143-NA,NA,collected,N,NA,NA,4013
U4014,stomach,SST4414,BST143,NA,BST143-NA,NA,collected,N,NA,NA,4014
U4015,stomach,SST4415,BST143,NA,BST143-NA,NA,collected,N,NA,NA,4015
U4016,stomach,SST4416,BST143,NA,BST143-NA,NA,collected,N,NA,NA,4016
U4017,stomach,SST4417,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4017
U4018,stomach,SST4418,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4018
U4019,stomach,SST4419,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4019
U4020,stomach,SST4420,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4020
U4021,stomach,SST4421,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4021
U4022,stomach,SST4422,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4022
U4023,stomach,SST4423,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4023
U4024,stomach,SST4424,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4024
U4025,stomach,SST4425,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4025
U4026,stomach,SST4426,BST147,NA,BST147-NA,NA,collected,N,NA,NA,4026
U4177,stomach,SST4577,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4177
U4178,stomach,SST4578,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4178
U4179,stomach,SST4579,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4179
U4180,stomach,SST4580,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4180
U4181,stomach,SST4581,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4181
U4182,stomach,SST4582,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4182
U4183,stomach,SST4583,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4183
U4184,stomach,SST4584,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4184
U4185,stomach,SST4585,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4185
U4186,stomach,SST4586,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4186
U4187,stomach,SST4587,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4187
U4188,stomach,SST4588,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4188
U4189,stomach,SST4589,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4189
U4190,stomach,SST4590,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4190
U4191,stomach,SST4591,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4191
U4192,stomach,SST4592,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4192
U4193,stomach,SST4593,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4193
U4194,stomach,SST4594,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4194
U4195,stomach,SST4595,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4195
U4196,stomach,SST4596,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4196
U4197,stomach,SST4597,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4197
U4198,stomach,SST4598,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4198
U4199,stomach,SST4599,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4199
U4200,stomach,SST4600,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4200
U4201,stomach,SST4601,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4201
U4202,stomach,SST4602,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4202
U4203,stomach,SST4603,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4203
U4205,stomach,SST4605,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4205
U4206,stomach,SST4606,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4206
U4207,stomach,SST4607,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4207
U4208,stomach,SST4608,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4208
U4209,stomach,SST4609,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4209
U4210,stomach,SST4610,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4210
U4211,stomach,SST4611,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4211
U4212,stomach,SST4612,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4212
U4213,stomach,SST4613,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4213
U4214,stomach,SST4614,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4214
U4215,stomach,SST4615,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4215
U4216,stomach,SST4616,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4216
U4217,stomach,SST4617,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4217
U4218,stomach,SST4618,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4218
U4219,stomach,SST4619,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4219
U4220,stomach,SST4620,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4220
U4221,stomach,SST4621,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4221
U4222,stomach,SST4622,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4222
U4223,stomach,SST4623,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4223
U4224,stomach,SST4624,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4224
U4225,stomach,SST4625,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4225
U4226,stomach,SST4626,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4226
U4227,stomach,SST4627,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4227
U4228,stomach,SST4628,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4228
U4229,stomach,SST4629,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4229
U4230,stomach,SST4630,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4230
U4231,stomach,SST4631,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4231
U4232,stomach,SST4632,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4232
U4233,stomach,SST4633,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4233
U4234,stomach,SST4634,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4234
U4235,stomach,SST4635,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4235
U4236,stomach,SST4636,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4236
U4237,stomach,SST4637,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4237
U4238,stomach,SST4638,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4238
U4239,stomach,SST4639,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4239
U4240,stomach,SST4640,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4240
U4241,stomach,SST4641,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4241
U4242,stomach,SST4642,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4242
U4243,stomach,SST4643,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4243
U4244,stomach,SST4644,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4244
U4245,stomach,SST4645,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4245
U4246,stomach,SST4646,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4246
U4247,stomach,SST4647,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4247
U4248,stomach,SST4648,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4248
U4249,stomach,SST4649,BST150,NA,BST150-NA,NA,collected,N,NA,NA,4249
U4250,stomach,SST4650,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4250
U4251,stomach,SST4651,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4251
U4252,stomach,SST4652,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4252
U4253,stomach,SST4653,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4253
U4254,stomach,SST4654,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4254
U4255,stomach,SST4655,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4255
U4256,stomach,SST4656,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4256
U4257,stomach,SST4657,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4257
U4258,stomach,SST4658,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4258
U4259,stomach,SST4659,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4259
U4260,stomach,SST4660,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4260
U4261,stomach,SST4661,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4261
U4262,stomach,SST4662,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4262
U4263,stomach,SST4663,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4263
U4264,stomach,SST4664,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4264
U4265,stomach,SST4665,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4265
U4266,stomach,SST4666,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4266
U4267,stomach,SST4667,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4267
U4268,stomach,SST4668,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4268
U4269,stomach,SST4669,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4269
U4270,stomach,SST4670,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4270
U4271,stomach,SST4671,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4271
U4272,stomach,SST4672,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4272
U4273,stomach,SST4673,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4273
U4274,stomach,SST4674,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4274
U4275,stomach,SST4675,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4275
U4276,stomach,SST4676,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4276
U4277,stomach,SST4677,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4277
U4278,stomach,SST4678,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4278
U4279,stomach,SST4679,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4279
U4280,stomach,SST4680,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4280
U4281,stomach,SST4681,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4281
U4282,stomach,SST4682,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4282
U4283,stomach,SST4683,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4283
U4284,stomach,SST4684,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4284
U4285,stomach,SST4685,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4285
U4286,stomach,SST4686,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4286
U4287,stomach,SST4687,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4287
U4288,stomach,SST4688,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4288
U4289,stomach,SST4689,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4289
U4290,stomach,SST4690,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4290
U4291,stomach,SST4691,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4291
U4292,stomach,SST4692,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4292
U4293,stomach,SST4693,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4293
U4294,stomach,SST4694,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4294
U4295,stomach,SST4695,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4295
U4296,stomach,SST4696,BST152,NA,BST152-NA,NA,collected,N,NA,NA,4296
U4297,stomach,SST4697,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4297
U4298,stomach,SST4698,BST153,NA,BST153-NA,NA,collected,N,NA,NA,4298
U4299,stomach,SST4699,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4299
U4300,stomach,SST4700,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4300
U4301,stomach,SST4701,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4301
U4302,stomach,SST4702,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4302
U4303,stomach,SST4703,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4303
U4304,stomach,SST4704,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4304
U4305,stomach,SST4705,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4305
U4306,stomach,SST4706,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4306
U4307,stomach,SST4707,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4307
U4308,stomach,SST4708,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4308
U4309,stomach,SST4709,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4309
U4310,stomach,SST4710,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4310
U4311,stomach,SST4711,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4311
U4312,stomach,SST4712,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4312
U4313,stomach,SST4713,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4313
U4314,stomach,SST4714,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4314
U4315,stomach,SST4715,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4315
U4316,stomach,SST4716,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4316
U4317,stomach,SST4717,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4317
U4318,stomach,SST4718,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4318
U4319,stomach,SST4719,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4319
U4320,stomach,SST4720,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4320
U4321,stomach,SST4721,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4321
U4322,stomach,SST4722,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4322
U4323,stomach,SST4723,BST154,NA,BST154-NA,NA,collected,N,NA,NA,4323
U4324,stomach,SST4724,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4324
U4325,stomach,SST4725,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4325
U4326,stomach,SST4726,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4326
U4327,stomach,SST4727,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4327
U4328,stomach,SST4728,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4328
U4329,stomach,SST4729,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4329
U4330,stomach,SST4730,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4330
U4331,stomach,SST4731,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4331
U4332,stomach,SST4732,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4332
U4333,stomach,SST4733,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4333
U4334,stomach,SST4734,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4334
U4335,stomach,SST4735,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4335
U4336,stomach,SST4736,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4336
U4337,stomach,SST4737,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4337
U4338,stomach,SST4738,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4338
U4339,stomach,SST4739,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4339
U4340,stomach,SST4740,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4340
U4341,stomach,SST4741,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4341
U4342,stomach,SST4742,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4342
U4343,stomach,SST4743,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4343
U4344,stomach,SST4744,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4344
U4345,stomach,SST4745,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4345
U4346,stomach,SST4746,BST155,NA,BST155-NA,NA,collected,N,NA,NA,4346
U4347,stomach,SST4747,BST156,NA,BST156-NA,NA,collected,N,NA,Changed from BST155 (incorrect location) 2017-11-30 JG,4347
U4348,stomach,SST4748,BST156,NA,BST156-NA,NA,collected,N,NA,Changed from BST155 (incorrect location) 2017-11-30 JG,4348
U4349,stomach,SST4749,BST156,NA,BST156-NA,NA,collected,N,NA,Changed from BST155 (incorrect location) 2017-11-30 JG,4349
U4350,stomach,SST4750,BST156,NA,BST156-NA,NA,collected,N,NA,Changed from BST155 (incorrect location) 2017-11-30 JG,4350
U4351,stomach,SST4751,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4351
U4352,stomach,SST4752,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4352
U4353,stomach,SST4753,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4353
U4354,stomach,SST4754,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4354
U4355,stomach,SST4755,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4355
U4356,stomach,SST4756,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4356
U4357,stomach,SST4757,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4357
U4358,stomach,SST4758,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4358
U4359,stomach,SST4759,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4359
U4360,stomach,SST4760,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4360
U4361,stomach,SST4761,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4361
U4362,stomach,SST4762,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4362
U4363,stomach,SST4763,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4363
U4364,stomach,SST4764,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4364
U4365,stomach,SST4765,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4365
U4366,stomach,SST4766,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4366
U4367,stomach,SST4767,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4367
U4368,stomach,SST4768,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4368
U4369,stomach,SST4769,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4369
U4370,stomach,SST4770,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4370
U4371,stomach,SST4771,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4371
U4372,stomach,SST4772,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4372
U4373,stomach,SST4773,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4373
U4374,stomach,SST4774,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4374
U4375,stomach,SST4775,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4375
U4376,stomach,SST4776,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4376
U4377,stomach,SST4777,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4377
U4378,stomach,SST4778,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4378
U4379,stomach,SST4779,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4379
U4380,stomach,SST4780,BST151,NA,BST151-NA,NA,collected,N,NA,NA,4380
U4381,stomach,SST4781,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4381
U4382,stomach,SST4782,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4382
U4383,stomach,SST4783,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4383
U4384,stomach,SST4784,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4384
U4385,stomach,SST4785,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4385
U4386,stomach,SST4786,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4386
U4387,stomach,SST4787,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4387
U4388,stomach,SST4788,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4388
U4389,stomach,SST4789,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4389
U4390,stomach,SST4790,BST164,NA,BST164-NA,NA,collected,N,NA,NA,4390
U4391,stomach,SST4791,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4391
U4392,stomach,SST4792,BST158,NA,BST158-NA,NA,collected,N,NA,NA,4392
U4393,stomach,SST4793,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4393
U4394,stomach,SST4794,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4394
U4395,stomach,SST4795,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4395
U4396,stomach,SST4796,BST157,NA,BST157-NA,NA,collected,N,NA,NA,4396
U4397,stomach,SST4797,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4397
U4398,stomach,SST4798,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4398
U4399,stomach,SST4799,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4399
U4400,stomach,SST4800,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4400
U4401,stomach,SST4801,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4401
U4402,stomach,SST4802,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4402
U4403,stomach,SST4803,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4403
U4404,stomach,SST4804,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4404
U4405,stomach,SST4805,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4405
U4406,stomach,SST4806,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4406
U4407,stomach,SST4807,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4407
U4408,stomach,SST4808,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4408
U4409,stomach,SST4809,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4409
U4411,stomach,SST4811,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4411
U4412,stomach,SST4812,BST161,NA,BST161-NA,NA,collected,N,NA,NA,4412
U4413,stomach,SST4813,BST164,NA,BST164-NA,NA,collected,N,NA,NA,4413
U4414,stomach,SST4814,BST164,NA,BST164-NA,NA,collected,N,NA,NA,4414
U4415,stomach,SST4815,BST164,NA,BST164-NA,NA,collected,N,NA,NA,4415
U4416,stomach,SST4816,BST164,NA,BST164-NA,NA,collected,N,NA,NA,4416
U4417,stomach,SST4817,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4417
U4418,stomach,SST4818,BST156,NA,BST156-NA,NA,collected,N,NA,NA,4418
U4419,stomach,SST4819,BST156,NA,BST156-NA,NA,collected,N,NA,changed from 159 (incorrect location) 2017/11/30 JG,4419
U4420,stomach,SST4820,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4420
U4421,stomach,SST4821,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4421
U4422,stomach,SST4822,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4422
U4423,stomach,SST4823,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4423
U4424,stomach,SST4824,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4424
U4425,stomach,SST4825,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4425
U4426,stomach,SST4826,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4426
U4427,stomach,SST4827,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4427
U4428,stomach,SST4828,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4428
U4429,stomach,SST4829,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4429
U4430,stomach,SST4830,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4430
U4431,stomach,SST4831,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4431
U4432,stomach,SST4832,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4432
U4433,stomach,SST4833,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4433
U4434,stomach,SST4834,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4434
U4435,stomach,SST4835,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4435
U4436,stomach,SST4836,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4436
U4437,stomach,SST4837,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4437
U4438,stomach,SST4838,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4438
U4439,stomach,SST4839,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4439
U4440,stomach,SST4840,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4440
U4441,stomach,SST4841,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4441
U4442,stomach,SST4842,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4442
U4443,stomach,SST4843,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4443
U4444,stomach,SST4844,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4444
U4445,stomach,SST4845,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4445
U4446,stomach,SST4846,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4446
U4447,stomach,SST4847,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4447
U4448,stomach,SST4848,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4448
U4449,stomach,SST4849,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4449
U4450,stomach,SST4850,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4450
U4451,stomach,SST4851,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4451
U4452,stomach,SST4852,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4452
U4453,stomach,SST4853,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4453
U4454,stomach,SST4854,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4454
U4455,stomach,SST4855,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4455
U4456,stomach,SST4856,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4456
U4457,stomach,SST4857,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4457
U4458,stomach,SST4858,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4458
U4459,stomach,SST4859,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4459
U4460,stomach,SST4860,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4460
U4461,stomach,SST4861,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4461
U4462,stomach,SST4862,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4462
U4463,stomach,SST4863,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4463
U4464,stomach,SST4864,BST160,NA,BST160-NA,NA,collected,N,NA,NA,4464
U4465,stomach,SST4865,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4465
U4466,stomach,SST4866,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4466
U4467,stomach,SST4867,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4467
U4468,stomach,SST4868,BST159,NA,BST159-NA,NA,collected,N,NA,NA,4468
U4469,stomach,SST4869,BST162,NA,BST162-NA,NA,collected,N,NA,NA,4469
U4470,stomach,SST4870,BST162,NA,BST162-NA,NA,collected,N,NA,NA,4470
U4471,stomach,SST4871,BST162,NA,BST162-NA,NA,collected,N,NA,NA,4471
U4472,stomach,SST4872,BST162,NA,BST162-NA,NA,collected,N,NA,NA,4472
U4473,stomach,SST4873,BST162,NA,BST162-NA,NA,collected,N,NA,NA,4473
U4474,stomach,SST4874,BST162,NA,BST162-NA,NA,collected,N,NA,NA,4474
U4475,stomach,SST4875,BST162,NA,BST162-NA,NA,collected,N,NA,NA,4475
U4476,stomach,SST4876,BST162,NA,BST162-NA,NA,collected,N,NA,NA,4476
